bidl001nede01_01.TEI.2.text.body.div.head.138.s.1	doen muiterij en nederlaag vinden Midas , Of koning onverstand .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1320.s.1	Nieuwsgierigheid , Apollo , Zanggodinnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.1	langen leven de kunst Voogd , langen leefhet Negental de Zanggodinnen ; het lijden en dreigend ongeval de Muit'ren zijn dempen ; ik zinge zegezangen , Om rijden vol vinden deugd metblyde groeten te ontvangen .	Joy_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.2	die nu het behoorlijk liggen vinden u ' vergode zinnen , Parnas vergulden , en schitt're in het natten de hengste bron , Om mede versterken glans doen wereld aan te zeggen , die Koning Onverstand de staf staan neder te liggen . ik hebben , alles een reiziger , elk oorlogs macht zien , Hoe rijden , Wakkerheid , en rechte u volk gebieden , Hoe stoutheid en beleggen zien elk om het braaf kweeten ; Oprechtheid staan houden , en bedrog worden neergesmeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1341.s.1	Hoe doen zien het leger op de vijand ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1341.s.2	hoe dragen ik Veldheer rijden zien ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.1	zode dra hij opkomen , jagen hij heen de doodschrik aan .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Op het klinken en de trompet vinden lusten , en naarstigheid , bevelen hij het heir te zet , In zijn ' slagordening , en wachten het leger af de Muitelingen , die zien breed op het veld begeven .	Emotion_Desire_Annoyance
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.3	Trompetter Blaaskaak laten zien boven ander horen ; doen Trommel vinden kwaasnap vervullen alom elk oor .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.4	zij legerkreet wassen , slaan Apol te zangberg uiten !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.5	doen dol Onweetenheid , wij nu geren rijden stuiten , houden voor doen bende staan , en stutten d'Ezelstandert alles Veldheer .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.6	Nijd in schijn vinden wetenschap veranderen , gedragen zien alles Heraut , en lezen doen weten af , Die Koning Midas aan deze vliegen leger geven , Om op Geleerdheid , Kunst , en Kennis toen te spring , doen wijsheid , Deugd , en Eer , te wereld uiten te dringen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.7	wij zien in dienst begeven , wier tot zijn tronen leiden Door Onbeschaamdheid , die alles zedenmeester vleid , Al die vervreemden vinden roemen , allee zij wel zijn stillen , In schrift wegge te doel , en dieze schrijven te kwellen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1365.s.1	Apollo	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1367.s.1	wieden brengen hij ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1367.s.2	wan ik kunnen doen meest niet , in het veld ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	hij onder schraagde in het eest zijn haten , en dol wellen mede volk , wieden eigen liefde in t ' harden staan opgeblazen , alles zijde zij eerst schrift drukken voor vriend laazen , Die onvoorzichtig om te voeden deze vlammen , heen preezen , daar terstond doen hovaardij door komen , Die heen verhinderen hebben in uw gul te raak .	Emotion_Hatred_BodyPart_BodilyProcess_Love_Pride
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	mare deze brengen weinig aan , nu dienen hij eten wat taak , Verfoeijen , schreeuwen , of mare achterklappen kunnen .	EmotionalAction_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.3	Die overlasten durven doel aan een geletterd manna , Of vrouw , waard op een plaatsen vinden eer in het heir ontvangen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.4	ik weten , wat ieder voor een schimpdicht moeten erlangen .	Emotion_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Die wat in het druk smoord , of het handschrift vinden iets goed Vernielen kunnen , waard voor mede vreugde ' , en velen gestoets , hebben leger door leiden , kronen mede netelstruiken , En tot de middernacht toetsen mede vol kruik .	Joy_Emotion_EmotionalAction_Other
bidl001nede01_01.TEI.2.text.body.div.div.sp.1390.s.1	Hoe zijn hun oefening de letter waap'nen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.1	vreemd ; wan wijlen geren zedevorm zij wild zin temmen , En alderhande slag vinden geest bij hij school , staan liggen te giszen , hoe die letterhelden dolen , Daar ieder meest vinden een onbeschaamd tong durven zeggen , die hij haten , of wijn , te zeggen dwingen .	Emotion_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.2	Daar doen een de ander prijzen , daar teen te zaamen schrijven , En geren vinden al iets groot , kunnen in zijn ' kunst bedrijf .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.3	Nog zyn'er onder , die aan d ' ander hopen te kloek , zode dra zijde enig vers , de maak'ren om de hoek Verasschen , deze voor het hun in al plaats feil , Dan twisten ik om de roemen , die zwaarlijk vallen te deilen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.4	te zijde doen goed willen misschien ook deze verdienen , die ook doen rijmkonst , botten , en boos hebben te vriend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1411.s.1	Hoe gaan doen Veldslag toen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1413.s.1	Nieuwschierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	zode dra u recht vleugel , doen licht bende , die mede losgelaaten teugel verschijnen , naakt , ontvallen zij het harden , doen likkevaan ...	Fear_BodyPart_BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.2	mare ik horen een zegekreet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.3	Daar komen u Veldheer aan . het passen hij te ontvouwen , hoe u vijand worden slaan , ik zien hunn ' standaard , en verwonne wapen dragen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.4	Een hopen gevangene volgen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1426.s.1	ik treden hij te moeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.head.1428.s.1	Derde toneel .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.1	rijden mede zijn Gevolg , en Zoldaaten , Wakkerheid , Voorzorg , rechte , en ander , dragen gewinnen wapen , en standaard .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.2	Onweetenheid , Wildzang , Drekvlieg , Boeple , Speldezoeker , Belachal , Sprinkhaan , Krygsgevangenen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.3	Apollo , doen Zanggodinnen , Nieuwsgierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1444.s.1	beroemd Veldheer , en gei held , wezen groeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1444.s.2	ik lusten in het breedte nu de letterstryd te horen , En wieden gei dus boeien , de zangberg brengen te voorn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1450.s.1	doen licht bende lopen in het eerst vinden de slag , terwijl Ervarenheid , die op zij luim lach zij nazetten , en ontwrong deze rood legerteken .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1452.s.1	waard vertonen een rood Vaandel , zijn in kan , en glas , en toebaks pijpen in schilderen zijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1454.s.1	mede deze byschritt : studie & mores convenienter eunt .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.1	deze rotten bestaan uiten heen , die meer in kroes keeke Dan boek ; uiten een tal steen-slypers , en een hopen vinden held .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.2	bij wieden eed , en woord zijn te koop ; uiten licht vink .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.3	en baldadig eer schender , uiten los ziel .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.4	en bederven geest kenner .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1463.s.1	Een schoon bende om hand aan letter te slaan ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1468.s.1	doen Wakkerheid , ik steunen , ontrok heen deze vaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1470.s.1	Een half groeien en geil Vaandel , zijn in een Narrekap schilderen staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1473.s.1	mede hebben opschrift : Cubiculum Locandum , op een Uylenhoofd mede bel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1477.s.1	doen kleur geven geest en kracht vinden het regiment te kennen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.1	Hier onder dienen alles geleerd , al die mede pen , Papier , en boek , inkt en schritten om moeten gaan , Papierverkoopers , en die het werken de druk verstaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.2	Ook die doen stad allee mede uitgebraakte prul , vinden lietjes , loopjens , en verbod rymtjes vollen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.3	Ook zien ik rei , week uiten volk bestooden , die Door speld en ledigheid zien zelf vergeten hebben .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.4	doen voortocht vinden deze rotten , bestaan uiten erg ziel ; Die doen onervarene langen voor Poeeten hiel , mare wel bij ik bekennen , nooit weten wat hebben wassen , Wanneer ik heen een vers of schrift te voorn lezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1495.s.1	wij voeren deze vaan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.1	doen vendrig Onbezonnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.2	zien hier de Hoofd-standaard vinden het muiten hebben gewinnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.3	En stout Onweetenheid , wieden deze zijn toebetrouwt , In u wellen brengen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1501.s.1	Een groot blaanwe standaard vaan , zijn in een Kakstoel mede rinkel schilderen staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1503.s.1	mede deze opichrift : Plus Ultra .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1511.s.1	zode gei u woerd ik houwd ; hebben owe Koning op ik leven niet te zeggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1517.s.1	gei zullen haasten weten , wat Apol uw toen zullen liggen , Tot straffen vinden u bedrijf .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1521.s.1	zijn hout zien uw Heer ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1525.s.1	Op Konst-verdriet zijn hof .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1530.s.1	zijn Nijd nog alles wel eer bij hij in aanzien ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1538.s.1	En haten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1542.s.1	Meer alles voor deze ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1546.s.1	En Achterklap ?!	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1550.s.1	Die kunnen daar leven zonder vrees .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1554.s.1	wij werft hij ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1558.s.1	Die hij kennen , ook kennen ik zij al niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1563.s.1	die misselijk schepsel , die gei in hebben mijden zien , hebben heen voor spie dienen , die zullen wel al weten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1567.s.1	hij ziet'er lelijk uiten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1567.s.2	zeggen , hoe zijn gei heten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.1	ik heten schonen voor het ogen , of schijn bedriegen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.2	Belachal , die steeds overvliegd vinden vriend tot vijand , en vinden deze Tot vriend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.3	Vaak vloeken , gepreezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.4	Heer Koning , zode ik vrijen mogen gaan vinden straffen , en schande , zullen gei verstaan Al ons toeleggen , en wat deze Voor held zijn , die alles verwezen , alles onbeschoste buffel staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1585.s.1	Wel nu , vangen u ' vertelling aan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1585.s.2	Hoe leven Vorst Midas , mede wat vriend ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.1	Meest zullen m'er haten en Nijd wel vinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.2	hij spild velen gelden , velen tij , en eer , ( mare het laatst hebben hij nu niet meer ) Om zijn ' verwaantheid uiten te voer , u hof en land om te roer .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.3	mare daar hij ook mede uw om twisten , zijn , die gei groot Botanist wild wees , alles hij zien laten maken ; En zien , jouw weten wel , die zijn ' zaak , Die Onverstand niet dulden kunnen ; En zode komje aan de oorlog dan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.4	hij willen mede kracht vernuftig heet En daarom , doen hij door Poeeten zijn naam verbreden , dagge en nacht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1606.s.1	zijn in bestaan zijn ' oorlogs macht ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1630.s.1	doen macht vinden ons regiment bestaan uiten moeylijk soort vinden vent , uiten blaffer , ramlaars , en een goed , Ik weten niet , hoe ik het noemen moeten , die zonder talen , of kunst te kennen , de Zangberg op , en door willen ren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1630.s.2	Vorst Midas Onverstand , ik Heer , ( mare ik achten hij daar voor nu niet meer ) Gai om deze volk wel aan te ritzen , ik , het hoofd vinden velen vertrouwd spits , helen weinig gelden ; mare vol lassen , Om al die dienst wouw , te gast , bij dagge en nacht , in het hof te nood ; Ik worden op Konst-verdriet ontbieden , alles ik een held te voorschijn brengen , Die mare om rijm hebben denken ; Om zulk wassen ik meest verliggen , Die mede zij ' hekeldichten , tegen u Veldheer rijden zullen staan ; gelijk die gei zien voor uw staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1634.s.1	die wees komen ik meer te voorn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1639.s.1	hij laten zien in u schuilen vaak horen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1639.s.2	mare zien een toen , lijken die geren manna ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1643.s.1	naar het uiterlijk , ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1661.s.1	lid dan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1661.s.2	die wees stillen , en vroed geschapen , leven even , alles doen onkundig aap , hij volgen in zijn ' onnozelheid ; Al wat voor goed worden voorgezeid ; zien hij doen jager doen oog wassen , hij vallen terstond ook aan hebben plas , Niet denkende op hebben geren hij vinden , wassen hij mede lijm zijn oog blind , En moeten bedriegen , door zij ' laag Voorts leven naar zij welbehagen , hij schrijven al wat Vorst Midas willen , Of hout zien vreedzaam , vrome , en stillen , Ja zelf gevangene vinden zijn ' heer , menen hij heen velen te kunne lederen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1666.s.1	Beschrijf hij , die zode stout ik onder doen oog treden , Al morren op zijn volk	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1669.s.1	Onweetenheid , tegen enig gevangene .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1673.s.1	het wassen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1673.s.2	die gei uw niet kwijten , En al de legerlast , op mijn en zijn Koning lende deuken hebben ; zien nu , zien , al ons krijgen te eend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.1	die groots beladen aangezicht , die zien willen berg voor u liggen , die twist in het eerst vinden wij krijgen , Ja wouw voor Midas zelf niet zwijgen ; Bezie zijn ' tronie , z'is helen fier , Glyk een opper grenadier , hij zijn de veldheer Commissaris , de Amonitie , Secretaris de loos handel , korten , en dom , doen roervink vinden de heel drom , Een dichten vertaaler , vinden doen spel , Die ik wij uiten Vrankrijk met komen deel ; tocht zode , die zode het u ' wijsheid zien , hij .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.2	en zijn vriend , de inkt verbieden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.3	hij trekken vol moede Apollo tegen , Of spreken , alles Midas raden willen plegen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.1	nul liggen verleiden !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.2	schamen uw wat , die gei dus uiten de regelen spatten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.3	Wat smaad !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.5	welk een lustre schenden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.6	Focy !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.7	die wie uw niet goed kennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1707.s.1	Nu zeggen een op , wij zijn die manna , Die zode verheffen spreken kunnen , Gelijk bij poos en bij noot ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1707.s.2	Die Sprinkhaan , op zijn ' mug poten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1716.s.1	Een Critico Pedanticus , Poetico Politicus , Mechanico Mechinicus , Een Archiarchi Musicus ; Die spijt doen griek , en Latynen , geren vers spreken , alles in drie termijn .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.1	Ja , ik zijn die manna , en zeggen daar bij , doen faculteit zijn in ik .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.2	En vraagje , hoe doen frans spel , Hoe Ital ' jaanen zij ' toneel versieren ; ik zullen aan uw terstond , Een antwoord geven uiten de mond de oude wijze .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.3	die slijpen , doen ding in de haken begrijpen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1733.s.1	hij luisteren naar zien zelf , en draaien gelijk een haan , Die op hebben tipje vinden zijn ' kromste klauwen willen gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1737.s.1	Wat ambt hebben hij bij uw bedienen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1744.s.1	In het eest , alles ik , Jan Almans vriend , Die alles een weerhaan kraaid , En mede doen wind draaid ; Daar naar wassen het , of hij niemand kennen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.1	foei heen , die hun vriend schenden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.2	durven gei u aanzicht herwaarts wonen , Verachter vinden doen geven , die Ik eer doen in u ' schrift zieden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.3	hebben overblyfzel de papier , Daar hoog vers over zwier ; dienen , die nu , om spijt u gewiz ' , En lettterkunde , en wat nog zijn In u vervoerden geest te rome , een ander schrist en eer te doemen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.4	kunnen uw voorheen geeerde deugd , ( mare liggen uw die niet meerder heugd ) de vuil boezem niet doel blaken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.5	zode denken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.6	die ik uw een zullen raak .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	mede geeszelingen , die uw het harden , langen steen zullen vinden wede en smarten .	Emotion_BodyPart_BodilyProcess_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.1769.s.1	hij leren , alles schoolvoogd , al dag , bij torm vinden antwoord en vinden vragen , Hoe liggen ik kunnen voor dicht gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1775.s.1	zode zijn daar weinig arbeiden aan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1775.s.2	wij zijn tocht deze ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1784.s.1	lanterfant , Dozyn Poeeten , licht kwant , vervoeren door blind hovaardij , onmachtig om doen weten , die gei Voor braaf geest hebben verkondigen , Te volgen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.1	hebben zij ' jeugd zondigen , doen laat tij zullen heen misschien , Tot beterschap hebben kwaad doel zieden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	wij durven zode stout daar schreeuwen , trap ?	EmotionalAction_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.1	Die zullen vinden kunst nog kennis klap .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Die zijn voor geren Poeet bekennen , Die zetten u hoofd-school overeind , mede tier , lopen , klap , fluit , En onrust maken .	EmotionalAction_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1807.s.1	zulk guit , schonen mede een eerlijk kleden dekken , moeten ieder een alles zedeschenners , staan nog zitplaats zieden bekleen , heen nergens , daar ik spreken vinden letter , gehengen , mare alles beletzels vinden al aandacht buit brengen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.1	Hoe heten die dingen , die daar zode zingen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.2	En alles een grauw krijten springen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.3	Wat zijn hebben , of wat willen hebben wees ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.1	die moeten ik uiten zijn leven lezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.2	Ook weten hij zelf niet , wat hij zijn ; die kreng hebben bij doen paren pissen een onvoorziens de neuzen steken , mare nooit genuttigt , slechts ruiken , En echter willen het , ( hoe kunnen het bestaan ! ) Voor dicht bij doen mens gaan , En hebben verstaan vinden hegen , vinden link zij gang , en bedriegen , zode dienen hebben alles Ezopus beest vinden veren , zien vinden ieder geest , Die voor hij willen een dichtje maken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.3	ik noemen hij Boefje , bij doen snaak .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1835.s.1	wij staan daar zode voeden en glad , Gelijk een kaarzemaakers katten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Die spelen de fijn dicht-geleerde ; die zijn hij , wie raden Vorst Midas eren , torn hij te zeer op gouden stellen , zijn harden vinden vinden berouw kwellen .	Emotion_BodyPart_BodilyProcess_Remorse
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.2	Die willen een gaauwen geest weerleggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.3	Die weten vinden Grieks dichten te zeggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.4	Die spreken vinden Aristofanes , vinden Eschilus , en Sotocles , vinden Sirische , en Hebreuwsche schristen , Op zijn Rabyns in zijn te schristen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.5	hij helpen , alles wij wat overvallen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1853.s.1	Hoe zijn hij dan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1855.s.1	Belaghal .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.1	Gelijk bonfiel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.2	gei kunde ' er al dingen vinden maken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.3	hij disputeert in veel zaak , Een zaak allee lijden geren dispuut .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1864.s.1	Te weten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.1	die zijn ' kunst niet stuiten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.2	deze zijn door , en voor hij zode bewijzen , die hij geren weerspraak hebben te vrees .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.1	Hoe zijn die wees zode veranderen , en zode willen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.2	die kunnen ik , ik hebben hij reedts te eren trappen tillen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.3	Hoe rijden , zijn deze ook op ik , en uw bijten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1881.s.1	nul ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wat dolheid hebben u ' herslenen bezitten ?	BodyPart_BodilyProcess_Despair_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.2	gade uiten ik ' oog tot u welbekenden plegen : Bestee u tij , alles eer in treuren or Heldendicht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.3	gedenken doen gul , die gei op heden hebben genieten , Daar veel uiten deze ; of bannen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.4	of stoten In boei zij bedrijt beklagen zullen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.5	gei Op hopen vinden beterschap , uw zien herstellen en vrijen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.6	warren Dolkop staan daar bij doen boom ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1892.s.1	Een de gevangene binden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.1	die zijn Wildzang , dienje daar zien komen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.2	deze , alles hij Bromius niet wiegd ; verbaasd bij nacht te bed uiten vliegen , Om hekelschrift in kladden te stillen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.3	Die durven al razend oordelen vel , Op al wat schrijven ; terwijl ik niet Een letter vinden zijn ' vinding zien .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.4	Die stadig zwest op zijn vertalen , En in doen taal dom lopen dwaalen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.5	hij eisen ( wat zijn die kop op hol . ) doen survivanse vinden Apol ; En willen , spijt weten en ondervinden , die uw doen dood een zullen verslinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1905.s.1	Sciolus	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1916.s.1	schrijven hij geren klucht ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.1	Welk een vragen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.2	gei kennen hij niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.3	Ja al daag .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.4	hij zelf zijn een de wild klucht , Die immer hersenen ontvluchten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.5	Hoe kijkje zode ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1925.s.1	Tegen Nieuwsgierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.1	komen gei hier met ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.2	gei kennen nog hebben A B C Voorleden jaar niet , wat ding !	None
