vos_002kluc01_01.TEI.2.text.body.div.head.115.s.1	Klucht vinden oen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.23	die hij doen worm het vlees om niet vinden het been af bijten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.24	Die Woekeraar et zo gierig eweest als doen varen vinden ons Joost en meidt : wan die zijn zo gierig die et hij spijt die hij om niet god helpje zeggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.25	Hier zijn doen twiede zerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.26	Hier liggen een Wisselaar , die goud nog zilveren hebben , En in hebben wisselen bestaan zijn groot schatten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.27	hij geven zijn ziel bywijl door het wisselen te roven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.28	Waarom ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.29	hij wisselen gestadig vinden geloven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.30	Deuze Wisselaar volgen doen Dreier die hij veel te hof laten binden ; die zijn een Dreier zonder beitel : wan hij dreit met al wind .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.31	Hier zijn doen derde zerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.32	Hier liggen hij die weleer zijn vrijen wil hebben : mare sinds die hij doen dood in arm hebben vatten , verliezen hij deze willen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.33	Nu hebben hij niet te zeggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.34	die hij zijn willen nog hebben hij beven hier niet langen liggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.35	Deuze manna slachten Drank / die sterven tegen zijn danken ; of zijn hebben Jasperbuurs geest ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.36	Die hebben lief die ik vinden hij zeggen : hij zijn ' er / dan hij et ' er al eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.37	Hier zijn doen vieren zerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.38	Hier onder vinden ik een trompetter door doen dood : hij zij trompetter zijn op Charons lederen bieden ; mare d'oude Veerman hebben niet op zijn komst te hoop : wan deze blaazer zijn doen wind te sluik ontlopen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.39	Deuze manna et alzo slim als doen Duivel eweest in zenden uitgank ; wan hij schede met wijndt / en die met wijndt scheiden / die scheiden met stank .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.40	Hier zijn doen vijfde zerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.41	Hier liggen een advocaat ; doen hemel willen hij niet : doen duivel weigeren hij een plaatsen in het hels gebied : wan Pluto vrezen die hij doen boos vrijen zij manen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.43	hij hebben dienen tot veurspraak vinden kwaad zaak .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.44	deze wassen hij / geloven ik / die bewijzen die lelijk Trijn volmaken wassen / en het wassen ook wel verzinnen ; Trijn wassen lelijk en volmaken : mare het zijn niet vreemd / wan zijde wassen torn met kind .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.45	Hier zijn doen zesde zerk .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.46	rood eyn mool , wij onder deze steen liggen begroven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.47	de woord Farheer , Glim Kloozen , vinden Berrebeek , Die hij zo vookmools mede koldeschool plegen te lof ; vinden hebben edel koldeschool , wassen al zijn gepreek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.48	hij zijn te Etdorp in het koldeschool huis geboren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.49	Door hebben koldeschool hebben hij zijn leven verliezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.50	hebben koldeschool hij ook in zijn beynen komen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.51	Door hebben koldeschool krijgen hij ook die podagra .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.52	Koldeschool , koldeschool die wassen zijn lest woord .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.53	Door mede stappen hij zo zolig in zijn Hemmels Poort .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.54	Nu liggen hij begroven onder de blauw stein .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.55	En hij zij nog zo goren een koldeschool sein .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.56	Koldeschool , koldeschool , wassen altijts zijn verhool .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.57	nu zijn hij in zijn Hemmels Zool , on vret ' er das eeuwig koldeschool .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.stage.921.s.1	hij lezen :	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1018.s.1	oen spr.	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.1	komen hier / te Amsterdam / zulk een Ferheer een te staan / zo zullen ik al daag / als hij vinden koldeschaal willen preken / in doen kerk gaan .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.2	nu klimmen ik in doen mannen / laat zieden hoe zijn het rondeel ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.3	Orisa , Lambatisa , Schoemisa , Coerkernoetes , Coekernoteel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.1	het zijn tijd en meer als tijd om oen zo te talie / die hij in al ijl kunnen raak an doen schalie / hij isser al .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.2	die zijn vasten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.3	Ik treden weder op een zijde .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1032.s.1	Hier Jeuriaan / hier / wij binden hier in doen lijden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1035.s.1	Wat isser dan te doel ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1039.s.1	Ik binnen in duizend vrees / zo et gieren spook en zijn / zo zellent dief wees .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1042.s.1	Ik zien hier niet een mens / et zijn hier al in stilte .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1045.s.1	Sieje daar gieren geswier voor et glas vinden et visser gild ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1048.s.1	Ik zien een groot mannen / zo ik mare rechte kunnen turen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1051.s.1	Ik zeggen die ' et doen duivel zijn of ymant vinden zenden buur .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1054.s.1	Ik laat doen mannen om laai / en zullen hebben zelf bezie .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1057.s.1	lopen Ieuriaen / lopen / lopen / ai lopen / het zijn tijd voor wij te vlijen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.1	Wel heide wat zien ik hier / wat komme hier te voorn ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.3	alriets hebben ik zelf ik eigen zelf verliezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.4	die zijn gang : ik streefer heen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.1	Hier komen niemand vinden uiten zieden / die schijnen juffrouw et harden te prang .	BodyPart_BodilyProcess_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.2	een onkuische vrouw zullen altijd meer na haar Pol als na haar eigen manna verlangen .	Emotion_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.3	waarom ofze oen nemen / als zijde ' er gieren zijn in hebben / zooze niet beschenken wassen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.4	mare juffrouw / hebben ik wel ehoort / wassen een putten daar een kalf in verdrinken wassen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.5	En oen meent die hij an haar een zuiveren loten etrokken hebben : mare zij wassen vinden eerst an zo zuiveren als een duif die doen pok hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.6	zij achten haar eer niet meer als een oud schoon / of zo een verlopen sleuren : wan zij zijn zoet op de drinken / en een dronke vrouw zijn een open door .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.7	Ik spreken doen goed niet te na / ik smijten slechts een kneppel onder doen vrouw : wij niet willen aanzien datze haar zullen raak / moeten haar uiten doen wegen houden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.8	Ik zien en horen ; ik hebben een makkelijke huur / al zijn ik lot wat zwak : mare ik hebben doen marktgang / en die ik of dingen steken ik in ik eigen zak : deze zijn ook niet vreemd : wan ik volgen doen mannier vinden doen mieste meid / En zo et al uiten komen / ik wedde et juffrouw an meester niet en zeggen : wan zij weten wel die ik mond / als ik Ritsaart zien / voor oen zwijgen / En als een meidt markt die zij vrouw vinden een vreemd manna zoen krijgen / Wortze houden stout / en doen vrouw durven niet over haar klagen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.9	wij voogd vinden zenden huis willen blijven moeten hum eerlijk dragen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.1	ik leus Trijntje / ik binnen gelukkig die ikje hier dus vragen bij doen door vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.2	oen zullen hier strak komen / om te zieden of jouw vrouw hij / of ik beminnen .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.3	Hier zijn et vaatje met wijn / daar ik met Fijtje flus vinden hebben esprooken : doen pachter binden ik achter et gat ; wan ik hebben et eslooken ; daarom verschuilen et .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.4	ik vertrekken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1095.s.1	wij wassen daar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1099.s.1	juffrouw / Ritsaart brengen deze vaatje met wijn / En hij lopen voor weg : wan oen / zeggen hij / zij hier dadelijk zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1102.s.1	krijgen ik speldewerks kus / zo zullen hij ik vragen an het werken vinden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1105.s.1	Die niet eerlijk en zijn willen altijd nog eerlijk schijnen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1106.s.1	Fijtje werken en zingen een luchtig Lietje .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1110.s.1	nu ik doen betoverde stien hebben / laat ik viool treuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1113.s.1	hola !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1113.s.2	daar zijn oen / nu moeten ik wat aars neuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1114.s.1	zijde zingen : Al eer ik komen te eren , zien , c.	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.1	Wel heide !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.2	wat horen ik daar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.3	ik oor binnen vol galmen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.4	Hoo / hoo / het zijn Fijtje / zij zingen een menist Zalm .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.5	Bazelasmanus vosemecy mede honderd duizend kusjes .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.6	Mijner Liede / vragen uw Liede / of uw Liede op mijner Liede nog zo verliefd vinden als flusjes ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.7	ik suikeren struifmont !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.8	ik pijpknielde rijstebrij !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.9	jouw montje zijn econfijt met naerze vinden kandij ; daar meer / ja twiemaal meer als duizend koning naar snak .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.10	Ik geloven niet of doen beiden komen heunig op jouw lipjes kakken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.1	Ik slaan een gat in de Hemel !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.2	dus op zenden Italiaans ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.3	hebben bientjen after uiten ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.4	zo doel doen Kortezaans .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.5	Ja wel jij binden een Giest !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.6	mare het zijn een gaaf / moetje weet / Die al mens niet egeben zijn / bokkende brij met vork te eten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1134.s.1	Wat zegje vinden ik gang / hebben ik niet een houden schoon tred ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1137.s.1	jij goed alleeveeliens als een haan die een vuilnis tussen zenden toon hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1140.s.1	zien jij ook iets in ik aanzicht door ik slordigheyt verwilderen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1143.s.1	nul !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1143.s.2	neen : ik horen et op doen hoek vinden een brug sekreet te laten schilderen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1146.s.1	Asje ik verweende broek bezien / wordtje dan niet houden ammereus ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1149.s.1	Buyre kijken uiten !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1149.s.2	doen beuzem et een huik op / et varken et zijn fluwiel op zenden neuzen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1152.s.1	Wat dunkje vinden ik woord / al luienze niet vermetel ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1155.s.1	houden weids / dubbel ondieft / breed ding twee schol in een ketel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1158.s.1	Hoe pastme deze wambuis ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1158.s.2	trouw ik binnen nog half en half ziek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1161.s.1	Et passen jouw ander nog ander / als een ai op een punten vinden een piek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1164.s.1	Wat dunkje vinden ik zwier / mogen ik doen ratste niet wel passeren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1167.s.1	Ik geloven niet ofje moeten jouw mede ' et zwiet vinden doen stad Straetemaakers smeren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1170.s.1	komen zoenme tocht een reis / zo betaalje jouw uw schuld .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1173.s.1	Et doen vrij hongeren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1173.s.2	naerzen met edik die zijn goed zullen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1176.s.1	veel een hoemen polsen jagen / en hoe doen zoole vinden ik schoen brand .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.1	Jemeny kleden !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.2	wat een dingen zijn mosterd !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.3	zij bijten en et gieren tand .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1182.s.1	Hoe zoet zijn doen jeugdt / zouje zeggen die ik jouw een onder doen kombaars hebben .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1185.s.1	die zeggen doen Boer ook / en hij zoendent Kalf voor zenden aersgat .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1188.s.1	zullen ik jouw kwastig harden dan niet een kunne door spit ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1192.s.1	jij zullen / op zeuvendalf varken na / bezijden doen zeug zetten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1192.s.2	horen ; waar zijn vinden daan ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1195.s.1	Ik binnen vinden Leien vinden daan ; die zijn genoeg vermaard .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1198.s.1	zijn vinden Leien vinden daan ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1198.s.2	jij hebben zo veel praat die ik wel wouw die jij hier \ vinden daan waard .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1201.s.1	Wensje ik tot een landsman / zo zijn ik gelok al geweldig ereezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1204.s.1	Neen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1204.s.2	wan datje hier vinden daan waard / zo zouje ik zo lastig niet wees .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1207.s.2	laat ik jouw een zoen .	EmotionalAction_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1210.s.1	ik dunken die et met jouw altijd eeve groeien zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1214.s.1	hebben ik kwaad in het zijn zo moeten ik niet komen daar veel te doel zijn ; Ja hebben ik ' er erg in / ik willen ' er ik weten niet wat op vloek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1217.s.1	jij hebben ' er gieren erg in / jij slachten Jan pomp / die eten struif voor pannenkoek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1221.s.2	Fijtje / die jij ik smarten en overgroot nood weten / jij zouten zeggen : Ritsaart / ik binnen doen spijker vinden jouw doodtkist .	Emotion_Sadness_Desire_Despair
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1224.s.1	voor / Ritsaart / voor vinden hier al langen enoeg staan snappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1227.s.1	Wordtje kwaad ?	Emotion_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1227.s.2	zo zullen ikje met een mond voor jouw bakkes lap .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.1	die meugje jouw hoer doel ; ik binnen al te eerlijk vrouw die ik ik oen / die ik lief hebben / met hoorn kronen zij .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.2	waar blijven ik echt manna ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.4	Ritsaart dingen na ik kuisheidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1235.s.1	Ik willen een schelm wees / ik wijf zijn doen herberg daar doen deugd thuis liggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.2	wij vijndt ik hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.3	hij lijken ik op een draad .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.4	wij pok of et zijn ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.5	bij god !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.6	ik weten gieren raden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.7	zijn het ik Giest / zo zullen ik dra sterven : of oordeeel ik al te Janhagels ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1244.s.1	Asje jouw Giest zien / zijn vegen / ja zo vegen als een luis tussen twee nagel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1248.s.1	wij raden jouw zo stout / datje hier verschijnen in Ritsaarts gestaltenis ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1251.s.1	wij raden jouw zode stout datje durven komen daar doen recht Ritsaart zijn ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1254.s.1	zo jij jouw mond niet snoeren / ik zelje vernielen / al wasje een vinden doen allermeesten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1257.s.2	die t'Amsterdam vinden dreigen sterven beluyt ik met veest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1260.s.1	zijn ik Neef ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1260.s.2	of binnenwe Breurs vinden iener dracht ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1263.s.1	die geloven ik niet : wan die wij allebeide gelijk zij dragen / hebben te zwaard een vracht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1266.s.1	jouw moeder plegen die wel ier tot ons te verkeren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1271.s.1	ik moeder die wassen zo droge als Klaasje in doen pier ; mare ik varen et in zenden jeugdt wel op zenden Vlielandts equeest : daarom geloven ik die hij wel bij jouw moeder om een praatje et eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1274.s.1	jij binden dan wij jij binden / ik lopen om ik degen te halen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1277.s.1	Ik liggen doen stien met ' er vaart neder : wan hier vallen niet te dralen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.2	oen / zijn hier !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.3	ik uitverkoren Lief !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.4	Ritsaart et hier eweest / die overritze Dief / En wouw mede al zenden kracht / al zeggen ik lopen hutselen / En stoten hum vinden ik lijf / ik eerbaarheydt ontfutselen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1287.s.1	voor krijgen ik kortelas / zo raken hij op doen rug .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1290.s.1	Wel wachtme hier zo langen / ik voeren zijn al vlug .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1295.s.1	waar zijn doen Tovenaar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1295.s.2	hier binnen ik mitmen degen : komen nu vrijen voor de dag / ik zullen jouw doen bek gaan vegen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1298.s.1	Wel Ritsaart / wel hoe dus ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1298.s.2	wat doen met et rapier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1301.s.2	oen vijnd ik jouw !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1304.s.1	Wel ja / wij zoeken jij hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1308.s.1	Ik zoeken ik eigen zelf / die ik hier strak zien kuieren / zo ik hum krijgen kunnen / zo raken hij in doen luieren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1312.s.1	jij hebben wat aars in het zin / jij komen hier bij ik wijf / En zeggen elken reis : jij binden ik tijt-verdrijf .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1315.s.1	het zijn wonder die jouw het hoofd vinden ik nog niet esmeeten zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1318.s.1	zo geven ik jouw een tassen met een leus mouw / daar gieren arm in vergeten zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1321.s.1	Zooje niet zwijgen willen / zo tijd ik straks aan het smeet .	EmotionalAction_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1324.s.1	Praatje wat / doen hond die het lui blaffen die weet vinden gieren bijten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1327.s.1	Ik zweerje bij ik kracht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.1	Ik loofje wel / et zijn gieren zottekal .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.2	zullen jij doen papegaai niet wel of schieten mede een papieren rottebal ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.3	wan jouw varen et al konstabel eweest in het beleggen vinden slot / daar doen Hertog vinden Pierlapon / mede een schabel door zenden bil zijn eschoten / torn Piet Jaep Joosten / Kees Jan Krijnen / in doen Karremelkx zak / met een vers pekelharing / morsen et hart of steken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1338.s.1	wij mienje die ik binnen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1342.s.1	doen broeder vinden Nikodemus / Seuns zoon vinden Paus Jut / over Out-ooms oudoom vinden Polyphemus .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.1	Hoe scheere wij mekaer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.2	waal die komen zeker zoet .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.3	passen op ik hand guit / als ik jouw weder ontmoeten : mare nu moeten ik doen schelm een naar zenden gat gaan tijd .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1350.s.1	Ik rapen doen stien weder op / zo komen ik niet in het lijden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.1	Ik zien gieren kortelas / nog ik binden gieren rapier / Ik zoeken dan waar ik zoeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.2	hoe !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.3	Ritsaart !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.5	jij hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1358.s.1	doen liefde jaagme hier heen / om te zieden of ik jouw niet kennen belezen .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1361.s.1	die mal kreupel wassen er krukke manen zij et besteden ambacht wees .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1364.s.1	jij moeten deinken ik binnen een Koopman en een vinden doen besteden sinjeur .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1367.s.1	die doen zot bel dragen / hoe geweldig zij et zijn middag klink op doen Beurs !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1370.s.1	laten ik jouw omarmen .	EmotionalAction_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.1	Ik zeggen laat lossen / of ik zullen jouw uiten schelden / die doen hond gieren brood vinden jouw cel wil eten .	EmotionalAction_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.2	ai ik omarmen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.3	die jouw hoofd op een varken staan / ik zweren die ik vinden ik leben gieren spek zij eten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1379.s.1	Wel spijtig prei / die jouw hoofd boven doen door vinden een wijnkelder komen te staan / doen pachter zullen / al zagenze sluiken / vinden schrik niet in doen kelder durven gaan .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1382.s.1	waar komje vinden daan / datje dus praten ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1385.s.1	Ik komen uiten hebben west .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1389.s.1	Ik horen wel an jouw mal propoosten / Datje uiten et west quaamt : wan doen Wijfen komen uiten et Oosten .	None
