bred001moor01_01.TEI.2.text.body.div.div.head.3771.s.1	nemen de spellen personage .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9750.s.17	wat isser zijn geren deeg ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9750.s.19	hoe swyghdy dus ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9750.s.20	mare tocht , zijn gei al snedig ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9750.s.21	Of waarom hebdy doch deze dwaasheid voornemen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9761.s.1	nul dood !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9761.s.2	Reynier gij mogen uw leven zo niet komen , die ik uw lief zien alles tegenwoordig nu !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9766.s.1	ai verteltmen doch wat , Writsert die bidden ik uw !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9775.s.1	Hoort hier , ik kunnen ik vreugde nog houden nog beleggen ; mare ' tgeen die ik zeggen die moeten gei niet weder zeggen :	Joy_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.9781.s.1	nul neen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9781.s.2	eer icket denken ik deedt lief .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9781.s.3	vertellen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9788.s.1	ik Broeder hebben een boedel , Reynier kundyse wel ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9793.s.1	Ja ik : gij menen Moyaal , alias doen Spaansche juffer .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9820.s.1	rechte zo , doen bijzit van kakelbont dof .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9820.s.2	deze wereld huy-morgen vroo een overschoone maagd zenden , mare waarom en hebben ik niet gevraacht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9820.s.3	Reynier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9820.s.4	Hoe zullen ik tocht te einde toen vol-loven ; Die doch in schoonheyt gaan doen schoon ver te boven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9820.s.5	gij weten , nul Reynier wel , die ik ( ' twelck ik bekennen ) Al vrijen wat nauw gezet en kiezen op snol ben. Daarom zo mooghdy ik volkomelyck vertrouwen , die ik wel oordelen kunnen wat schonen zijn inde vrouw .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9824.s.1	gewis .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9835.s.1	' tMoet ook al wat zijn die ik schier zitten moeten naar zulk nieuw smaken dus watertanden doen .	BodyPart_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.9835.s.2	Ja wel , ik segje die , te zijn niet uit te spreken Hoe ik doen zoet minnen hebben hart hebben ontsteken .	Emotion_BodyPart_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.9839.s.1	zijn hebben zijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9875.s.1	Ja ' zijn zo .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9875.s.2	die gyse eensjes saacht gei souwt zeggen , die zijde doen kroon vinden schoonheyt draacht !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9875.s.3	Wat zijn hebben doch vinden noodt velen woord hier te manen : ik Broeder Ritsert , hebben om zijn Boels ionst te schaken Een pikzwart Moorin op haar verzoek kopen , Doch ; eer die deze zijn tot haar huis brengen , ontmoeten ik bij geval Koenraat , die deze zwarte gaan brengen an Moyaal , ik klaachde hij vinden hart Wat die ik wassen ontmoeten , ik zien hij nechtich an , En mede ik deerlyck zien beweeghden ik doen manna Tot ik behulpsaamheyt , mare meest ik hij verblind mede hopen vinden loon en lof : straks weten hij ik te vinden Een zonderling vinden , hoe die ik zonder geld zullen krijgen mijn lusten ; ik hebben in't werk stellen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9879.s.1	Wel hoe ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9891.s.1	luisteren toen en lid wel op ik rijden : wie ginghen deze Slaaf ontblooten en ontkleden zij bovenst gewaad vinden fijn Cineesche zijde , deze schikken hij ik an ' tLyf , en maken een zwart vinden ik , En brengen ik enten bourdeel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9897.s.1	wat wilgy ik anpraaten , zijn laten gei doen Mooris ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9901.s.1	die hebben ik thuis gelaten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9905.s.1	Wel zijn toen doen ' gei deze ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9914.s.1	Wel die zijn ook een vraag Die uw niet wel en voegen : Om die ik al daagh zij spreken zullen en zien , en doel voorts mijn wil mede deze schoon Maacht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9926.s.1	ai Writsert zwijgen doch stil , En paaien een ander mede doen nieuw bueseling : gij souwt zo mal niet zijn om zulk slecht dingen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9941.s.1	zijn die zo klein zaak en vinden geren meer belang ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9941.s.2	ik schonk ik aan Moyaal : naar zijde ik hebben ontvangen brengen zijde ik vrolijk thuis , en voorts enten korten gheseyt , daar hebben zijde ik doen Maacht te hoed opleggen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9945.s.1	uw ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9949.s.1	Ja ik .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9959.s.1	wat een praten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9959.s.2	om die zijde niet zullen dool hebben zijde hebben arm schaap doen Wolif zelf bevelen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9979.s.1	zijde bevelen ik wel scherp die ik nog manna nog Vrouw , hij zijn ook wij hij zijn bij zij inlaten zij : En die ik gans allee , allee zullen bij haar blijven enten ver vertrekken vinden ' thuis .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9979.s.2	deze gaan zijde ik voorschrijven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9979.s.3	ik knickte mede ik hooft ootmoedig vinden ghelaat , die ik te vrede wassen te volgen haar raad .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.9983.s.1	arm schelm .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.1	zijde zeggen : ik gaan te noen uit eten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.2	ik wassen stilswijgens blij , die muechdy vrijen wel weet .	Joy_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.3	zijde gaan en brengen ik mede hebben jong meisje teder In een ghecierde zadel behangen mede gouwdt leren : Hier staan een ledikant , en daar velen naakt beeld , Gints hangen een schilderij vinden ' tvrolijck hof vinden weelde .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.4	En zien Moy-aal die brengen deze Maachdeken an ' tbedt , wan ' tscheen of haar voor ' thart iets zonder hebben letten ; En voor zo gaan zijde uit , en laten aldaar wij beiden Wel ver vinden doen li'en en van straat ghescheyde , zijde streven naar haar pol te noenmaal of banket : mare zijde hebben nauwelycx zij voeden voor door zetten , Of ' tMeysjen hebben ' tghesicht dikwijls om hoogh slaan Op een Taef'reel , waar in die Mars en Venus liggen Gevanghen vinden Vulcaan .	Worry_Emotion_BodyPart
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.5	bezijden vinden doen schouwen hangen doen verkrachting vinden doen schoon romeins Vrouw .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.6	deze zien ik vurig an : wan aansien doen ghedencken , hebben welk ik opzet niet enten minst doen slenk .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.7	Wel denken ik in ik zelf , doel deze doen groot Go'on zo zijn immers geren zonde .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.8	spelen deze een Konings zoon Die wij in al Duecht behoren voor te wandellen , zo zullen ik misbruik liggen achten zijn bij verstandellen , die hij een koopman kind in zulk stuk ontgaan : Hoe grooter doen persoon hoe swaarder doen misdaat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.9	Hoewel ik aan een Prins doen zaak wel toelaten daar hij om bitter straffen zijn eigen ondersaten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.10	Nochtans de vorstin breuk die ergeren velen meer Al hebben gemeen volk , die garen volgen zijn Heer In loose boevery : alles of doen Eedellinghen of burger klein vinden staan hebben zelf dingen beginghen , Dies wereld hij vaak ghedoot mede al zijn gheslacht : daar een boet-schuldich manna allee wereld ombrengen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10090.s.11	Sextus verkrachten uit haten een zuiver heldin , En ik schoffier een maacht uit krachte van min : dewijl die ik raad mede al ik zin houden , doen Maacht in slaap , en ik in een bekooringh vallen ; ik rijzen , ik gaan , ik zien , zijde liggen en wassen beschieten , ik kijken een rond en tom , en hebben doen door sluiten , Gegrendelt en gehaackt op aldervaste toen .	Emotion_Hatred_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10094.s.1	Wel wat beduyde die ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10098.s.1	ik gaan naar tbet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10108.s.1	en doen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10114.s.1	En doen ; hebben ik ik willen onwillig nog gekreghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10120.s.1	Hoe dorstje die bestaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10142.s.1	hebben komen zo schonen liggen ik mochtet niet voorbij : wan wij doen oorzaak zien En niet straks toen en tassen zijde schielijk snel ontvlieden ; Of die tijd hebben naar wensen , en achteloos laten glijden Die en gebuertse nog verkrijghtse tallen tijd .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10152.s.1	gij hebtet wel beschikken , zijn zulle doen gezel Nu tavont banken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10152.s.2	he !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10170.s.1	die zullen ik wel bestellen die al ding zijn te acht nog ghereedt : komen gaewe die ik mogen verwisselen deze kleed : mare zijn zullen ik tocht gaan ik hebben ik raad verliezen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10170.s.2	komen ik tot ons huis ik Vader zij hij storen ; En horen ik Broeder vinden doen loose guytery , hij moortmen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10174.s.1	komen t'onsent die zijn hier dicht bij .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10186.s.1	gij secht wel , nu treden an , zo mogen ik vinden ghewaden veranderen , en ik zullen ik voorts mede uw beraden , Hoe ik in deze zaak zullen leven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10191.s.1	Wel dats gang .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10191.s.2	nul zeker , ons maat die wacht al te lang !	None
bred001moor01_01.TEI.2.text.body.div.div.head.10195.s.1	hebben vieren delen , hebben eerst uitkomen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10199.s.1	Klaartje klonter , doen Dienstmaacht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.1	mare wat een venten zijn die ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.2	doen kerel zien zo fel ik vrezen die deze banket niet wel afloopen zullen , wan Hopman roemer zijn sturen , mare al te dapper Die zeggen vasten binnensmonts , gans leiden !	Emotion_Anger
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.3	ik kapper En hacker lich'elijck op .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.4	nul bloed !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.5	hij worden zo gram mede die daar Frederijck doen Magets broeder komen , bij ik Vrouw , hij geven zij een gezicht , die doen negen Een doot-slach zullen doel , en voor hebben hij zwijgen , En broeden een wraken mede morren in zijn bloed En luypten alles een fielt bedekken onder zijn hoed Op ' twesen en gelaten die Frederyck mogen houden , En dan weder diefs-gewys naar d'oogen van vrouw .	Emotion_Anger_Vindictiveness
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.6	ik vrouw die nooden hij wel vriendelyck , die hij An Tafel komen zij , en zitten ik wat bij : hij weygerdent wel sterk mede schrueppeloose gril .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.7	de Hopman spreken in't lest ( doch om Moy-alen wil ) Hier hij gei Slocker-hals !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.8	durfje niet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.9	doetet vrijen En komen hier bij de bak en hebben zo goed alles wie .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.10	hij sprackt mede geren gemoed , mare mede jaloursche zin , En veynsden zien vol ionst , en vloeken hij vinden binden , vinden binden in zijn harden : Voorders scheent die ik Vrouw de jonkman Frederyck iets zonder zeggen willen vinden zijn zuster Katryn : zijde wezen hij zwijgen mede wenken ; de Hopman zeggen , deze stijven zijn vorigh ' achterdencken , Dies barsten hij toornig uit naar Kackerlax vermanen ; straks trek hij ande schelden , en willen datmen zij gaan In alder ijl geswindt , om Tryntje daar te brengen : wan hij belust wassen zij een duentje te doel zingen .	Emotion_Envy_BodyPart_BodilyProcess_Love_Anger
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.11	deze hebben ik Vrouw terstond wel tegen langen staan , En spreken : nul Roemert !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.12	deze en dienen tocht niet braden Datmen doen ze'ege maacht op vrolijk maaltyen zullen roep , die en mogen zij kuyscheyt doch niet lijden : zijde schuwen doen dartelheid .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.13	gij weten wel die doen wijn Niet matichs in hij hebben , en hoe doen mennen zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.14	hij brulden alles een stuur , en voeren voorts uit mede kijven , En zijde en zwijgen niet stillen , ik dor niet lang blijven ; Doch eer die ik verlopen , hebben ik Moy-aal deze gouwdt vinden acht'ren , mede een trek heym'lyck in d'handt duwen die ik het thuis brengen zij .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10329.s.15	zijde zullen hij oock ontsluypen Indiense kunnen ; zijde vrezen die op zij kappen zullen druipen .	Fear_Emotion
bred001moor01_01.TEI.2.text.body.div.div.head.10331.s.1	hebben tweede uitkomen , vinden het vieren delen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10334.s.1	ritsart wederkomen vinden slot .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.1	zo ik naar slot gaan door ik bekommeren - he'en , zo mist ik doen weg , en lopen naar Amsterveen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.2	ik volgen ' twagen-spoor , ik zin onbescheiden zelf sporeloos en wuft ik dom ziel verleggen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.3	ik gaan in ik gemoed en stapelen mede kracht velerlei schok vinden gedachte op denken : te hart trekken uit doen klacht droef mede hoopen Dies ik een Bronne zijn vinden traan aflopen ; ik spreken ik zelf an , hier zijn ik , zijn zijn zijde ?	Emotion_BodyPart_BodilyProcess_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.4	Ach lacy !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.5	inde stad en Roemer isser bij , En ik gade hier allee ik zucht wijd verspreiden , Verselschapt vinden ik zorg , en zwaar zwarigheid , ik zakken in ik leed , en weelde in ik smarten ; hebben alderswaartst , helaas !	Emotion_BodilyProcess_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.6	die vallen ik op hebben harden : ik zeven ik gepeins , hebben kaffa daar uit ghewannen , Wat bleeffer in ik brein ?	BodyPart_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.7	mare : Ritsaart zijn ghebannen , doen troetelinghen vinden de Hopman zij verleggen , En doen verkeerd zin vinden zij lichtvaardicheyt .	EmotionalAction_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.8	ik stamten mede ik voeden , ik oog opslaan te Hemel !	EmotionalAction_BodyPart_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.9	en ik staren : een rotterdams waag mede rinckelend ' geraas , en kraken ghekras verschieten ik , en ik zien die ik bij ' tlooptvelt wassen ; Daar schelden ik en verfoey fluks ik onachtsaamheden , En hebben voorts mede een sprong doen weg te rug treden , Tot die ik wel besweet bij het Overtoompje komen , die over , en ik slaan doen Leydsche schinckel om , voor tellen ik al ik schreen tot die ik coom te slot , Daar ik ghetal zijn uit , en deze in't hoofd schieten : Ach ik ellendig !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.10	zullen ik twee dag hier verslijten gans allee ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.11	of willen ik gaan te bier bij onbevoelijck volk , vinden onbevallijcke boer ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.12	ik steken doen walg vinden hebben leven dat voer .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.13	Nu ik mogen wederom gaan wandelen naar doen stad , Neen die zijn niet mede al : waarom niet , wat schaat die ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.14	zijn die ik lichaam zij niet daad'lijck mogen anraaken , ik zullen mede ik gezicht te minst zij ghenaaken : En wereldlijk hebben gezicht in zaak van minnen , zijn al een treffelijk ding !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.15	mede die ik deze vallen in besluiten ik zo terstond ik naar doen stad te spoed Ghelyck gij zien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.16	wat deze ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10450.s.17	deze gheeft ik kwaad vermoeden , die Angeniet dus snel , dus bezig en verbaasd doen vluchten nemen uit zij huis , mede zulk groot haasten .	Fear_Emotion
bred001moor01_01.TEI.2.text.body.div.div.head.10452.s.1	hebben derde uitkomen , vinden het vieren delen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10455.s.1	Angeniet , Klaartje , Ritsart	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.1	zijn zullen ic die rabauw , die schelm doch verschalken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.2	mare zijn zulk guit ook onder doen schyt-valcken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.3	Nu zien ik die Damast , Fluweel nog schonen Sattijn , doen lied niet maackt vrome , als snood guit zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.4	Hoe hebben hyt durven doel , een Knapelijn te zenden In vrouwelijk gheweydt , om ' tmeysje zo te schenden ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.5	nul schantvleck , nul bedroch !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.6	nul gruwel boos en fel !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.7	Afgryselijcke daad !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.8	passen deze een jongh-gesel alles uw !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.9	of uw ghelijck , al waarmen zullen op bouw Een kerk ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10478.s.10	ik mogen voortaan nog manna nog mens vertrouwen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10482.s.2	wat willen deze zijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10498.s.1	hebben hij nog mare blussen zijn moedwillig willen , en eer vergeten lusten ; mare wat ; hij hebben daar toen doen Magets kleed gheschonden , Gesletert en schuren , en om zijn handen winden doen tuiten vinden zij hoofd , en trockse bij de zij langs doen harden vloer , en lietse liggen daar .	Emotion_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10509.s.1	Och hebben ik hij hier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10509.s.2	ik souwt hij zo uytdrooghen , En krabben hij zijn liggen mede nagel uit zijn oog !	EmotionalAction_BodyPart_Anger_Vindictiveness
bred001moor01_01.TEI.2.text.body.div.div.sp.10517.s.1	waarachtig ik geloof en ik denken ander niet Of daar moeten vrijen wat vreemd tot harent zijn gheschiet ; Vermits die zijde dus baard : wel wat doen uw dus klagen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10528.s.1	Schaamdy uw Ritsaart niet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10528.s.2	mare durfdy die nog vragen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10528.s.3	gij booswicht alles gij zijn , weg gaan vinden hier al stillen , gij en het Moortje zijn waard die ik niet zegenen willen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10532.s.2	wat isser gaande ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10545.s.1	vragen die uw uw schoen , ik horen uw allebeide te ruin en kapoen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10549.s.1	zijn over ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10549.s.2	en om wat ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10554.s.1	ik spuwen vinden spijt ik gal Om uw bedriegerij .	Emotion_EmotionalAction_BodyPart_Anger
bred001moor01_01.TEI.2.text.body.div.div.sp.10558.s.1	Hoe zijn hier , zijn mal ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10564.s.1	Neen die en schorten ik niet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10569.s.1	gei doetet ik geloven Door deze zot praten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10577.s.1	doen Maacht zij eer te roven mede openbaar gheweldt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10584.s.1	gei zijn werentich zot !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10584.s.2	Wat pratery zijn deze ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10589.s.1	ik horen hij op Schavot Te vierendelen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10595.s.1	nul Angenietje gei binden drinken , hebben gei te gast wezen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10603.s.1	ik zijn zeker niet beschenken , mare ' thooft zijn op lopen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10608.s.1	bedaard uw alles een meid !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10608.s.2	En slaaptet mooi uit .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10615.s.1	Wat foei uw listicheyt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10615.s.2	die gij wij voor een Vrouw alzo een manna gaan sturen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10623.s.1	gaan en benochtert uw , wat schamen uw voor doen buur ; zijn wonder die doen wijn doen mens zo verdwazen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10627.s.1	ik zijn niet drinken , zo !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10633.s.1	ik lief kind gij razen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10637.s.1	In waarheid ik en doen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10643.s.1	Hoe zijn deze toekomen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10647.s.1	Om die uw Swartin hebben die meysjes eer benemen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10652.s.1	kind mijt uw voor de drank , wat doen g'er ik enten lijf ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10652.s.2	het staan lelijk voor een manna , nog lelijcker een wijf .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10682.s.1	ik hebben gheen nood vanden drinken , ik macher ook niet tuegher ik drinken mare maattelijck en die mare tot verheugen .	Joy_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.10682.s.2	Och hebben ik ooit denken die gij zo vals souwt zijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10682.s.3	mare Ritsaart sydy ook zo onghelijck uw schijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10682.s.4	Die uw enten aansicht zien en horen uw deftig spreken Die valtet niet een in , die in uw barsten zij steek zulk een verrader harden , alles gei an wij betoont .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10682.s.5	zijn wreedheid die gij niet d'onschuldighe verschoont , Of uw ik Vrouw onlangs alzo te luier stellen moeten die d'onnoosel maacht zo jammerlijk ontgelden ?	Emotion_Dissapointment
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.1	gij raaskallen , wel hoe nu ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.2	ik kunnen uw niet verstaan : zijn vinden betichten gij ik ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.3	of wieden hebben ik misdoen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10706.s.1	vergroten doen zonde niet , mede uw ontijdig liegen , ik zij doen wijs mens te wereld zo bedrieghen : gij schenckt wij een mores , ik hebben geren achterdacht , Of zulks alles gij spraackt zo wassen wij voortbrengen ; mare zo wie nu bevroeden en klarelijck bemerken , zo zijn een manna wezen an zijn schellemsche werk .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10716.s.1	gij liechtet stuckevleys : wan ik weten zeker , die doen Schipper hebben bij huur een kind of twee hebben .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.1	Hoe ' zijn of niet en zijn , hebben werk zullen wij schrayen ; wat doen Dochter vragen , zijde antwoord slechts mede schrayen .	BodilyProcess_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.2	doen schamen zitten op zij tong , die ' tspreken haar verbieden .	Emotion_BodyPart_BodilyProcess_Shame
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.3	doen schandt die knagen zij harden en kluyftse mede verdrieten .	BodyPart_BodilyProcess_Shame_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.4	ik sorich doen deren zullen deze al te zeer inbinden , En deze Vrouw of manna zijn nergens niet te vinden ; deze doen ik vrees nog die daarenboven , hij enten vlucht hebben ghepleeght enig dieverij .	Fear_Worry_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.5	ik hebben een groot pleiten te vierschaar vinden ik zin : wan zijn een Vrouw wezen , hoe zij zijde die beginnen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.6	zijn tegen doen natuur : zijn een manna vinden een zwart ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.7	doen vrezen die zij doen lusten hij drijven uit hebben harden .	Fear_Emotion_BodyPart_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.8	ik weten niet hoe ik staan , zo dutten ik om deze schennis .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10756.s.1	zijn zullen zijde lopen doch ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10756.s.2	zijde hebben hier gans geren kennis te zijn zijde bij geval nu weder tot onsent wassen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10762.s.1	ai sietet een ik bidts .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10767.s.1	ik zullen zeker zo ras als ik mare mog'lijck zijn .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10769.s.1	klaartje	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10778.s.1	Wat dunken uw ik vriendin ?	None
