vos_002kluc01_01.TEI.2.text.body.div.head.115.s.1	Klucht van Oene .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.25	Hier is de twiede Zark .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.26	Hier leit een Wisselaar , die goudt noch zilver hadt , En in het wisselen bestondt zijn grootste schat .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.27	Hy gaf zijn ziel bywijl door 't wisselen ten roof .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.28	Waarom ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.29	hy wisselde gestadig van geloof .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.30	Deuze Wisselaar volgt de Dreier die hem veul ten Hoof laat binden ; Dat is ien Dreier zonder beitel : want hy dreit mit alle winden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.31	Hier is de darde Zark .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.32	Hier leit hy die weleer zijn vrye wille hadt : Maar sint dat hem de doodt in d'armen heeft gevat , Verloor hy dese wil .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.33	Nu heeft hy niet te zeggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.34	Dat hy zijn wil noch hadt hy bleef hier niet lang leggen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.35	Deuze man slacht Drank / die sturf teugen zijn dank ; of is het Jasperbuurs geest ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.36	Die hadt liever dat men van hem zeide : hy is ' er / dan hy et ' er al eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.37	Hier is de vierde Zark .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.38	Hier onder vindt men een trompetter door de Doodt : Hy zou trompetter zijn op Charons leere boot ; Maar d'oude Veerman heeft niet op zyn komst te hoopen : Want deeze blaazer is de windt ter sluik ontloopen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.39	Deuze man et alzoo slim as de Duivel eweest in zen uitgank ; Want hy scheide mit wijndt / en die mit wijndt scheidt / die scheidt mit stank .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.40	Hier is de vijfde Zark .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.41	Hier leit een Advokaat ; de hemel wil hem niet : De duivel weigert hem een plaats in 't helsch gebiedt : Want Pluto vreest dat hy de boozen vry zou maken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.43	hy hadt gedient tot veurspraak van qua zaken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.44	Dit was hy / loof ik / die bewees dat leelijke Trijn volmaakt was / en 't was ook wel verzint ; Trijn was leelijk en volmaakt : maar 't is niet vreemt / want zy was toen mit kindt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.45	Hier is de zeste Zark .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.46	Root eyn mool , wie onder deze steyn licht begroven .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.47	Den woorden Farheer , Glim Kloozen , van Berrebeek , Die hem zoo vookmools met koldeschool plach te loven ; Van het edel koldeschool , was al zijn gepreek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.48	Hy is te Etdorp in 't koldeschool huys gebooren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.49	Door het koldeschool heeft hy zijn leven verlooren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.50	Het koldeschool hem ook in zijnen beynen quam .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.51	Door het koldeschool kreeg hy ook dat Podagram .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.52	Koldeschool , koldeschool dat was zijn leste woort .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.53	Door met stapten hy zoo zolig in 's Hemmels Poort .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.54	Nu ligt hy begroven onder des blauwe stein .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.55	En hy zou noch zoo goren een koldeschool zein .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.56	Koldeschool , koldeschool , was altijts zijn verhool .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1016.s.57	Nou is hy in 's Hemmels Zool , on vret ' er das eeuwige koldeschool .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.stage.921.s.1	Hy leest :	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.speaker.1018.s.1	Oene spr.	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.1	Komt hier / te Amsterdam / zulk ien Ferheer iens te staen / Zoo zel ik alle daag / as hy van koldeschaal wil preeken / in de kerk gaen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.2	Nou klim ik in de mand / laet zien hoe is 't rondeel ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1024.s.3	Orisa , Lambatisa , Schoemisa , Coerkernoetes , Coekernoteel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.1	't Is tijdt en mier as tijdt om Oene zoo te talien / Dat hy in aller yl kan raaken an de schalien / Hy isser al .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.2	dat 's vast .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1029.s.3	Ik tree weer op ien zy .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1032.s.1	Hier Jeuriaan / hier / we binnen hier in de ly .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1035.s.1	Wat isser dan te doen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1039.s.1	Ik bin in duizent vreezen / Soo et gien spook en is / zoo zellent dieven weezen .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1042.s.1	Ik sie hier niet ien mensch / et is hier al in stilt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1045.s.1	Sieje daer gien geswier voor et glas van et vissers gilt ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1048.s.1	Ik zie ien groote mand / zoo ik maar recht kan tuuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1051.s.1	Ik zeg dat ' et de duivel is of ymant van zen buuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1054.s.1	Ik laet de mand om laag / en zal het zelf bezien .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1057.s.1	Loop Ieuriaen / loop / loop / ay loop / 't is tijt voor ons te vlien .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.1	Wel hey wat zie ik hier / wat komme hier te vooren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.3	alriets heb ik zelf men eygen zelf verlooren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1062.s.4	Dat is gang : ik streefer heen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.1	Hier komt niemant van uit zien / dat schijnt Juffrou et hart te prangen .	BodyPart_BodilyProcess_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.2	Ien onkuische vrouw zel altijdt mier nae heur Pol as nae heur eige man verlangen .	Emotion_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.3	Waerom ofze Oene nam / as zy ' er gien zin in hadt / zooze niet beschonken was ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.4	Maar Juffrou / heb ik wel ehoort / was ien put daer ien kalf in verdronken was .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.5	En Oene miendt dat hy an heur ien zuiver lot etrokken hadt : Maar ze was van iersten an zoo zuiver as ien duif die de pokken hadt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.6	Ze acht heur eer niet mier as ien oude schoen / of zoo ien verloope sleur : Want ze is zoet op den dronk / en ien dronke vrou is ien oope deur .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.7	Ik spreek de goede niet te nae / ik smijt slechts ien kneppel onder de vrouwen : Wie niet wil hebben datze heur zel raaken / moet heur uit de weeg houwen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.8	Ik zie en hoor ; ik heb ien makkelijke huur / al is men loon wat zwak : Maar ik heb de marktgang / en dat ik of ding steek ik in mijn eigen zak : Dit is ook niet vreemt : want ik volg de mannier van de mieste meiden / En zoo et al uit quam / ik wedt et Juffrou an Miester niet en zeide : Want ze weet wel dat men mondt / as ik Ritsaart zie / veur Oene zwijgt / En as ien meidt merkt dat haar vrou van ien vreemt man zoene krijgt / Wortze hiel stout / en de vrou durft niet over heur klaagen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1083.s.9	Wie voogt van zen huis wil blijven moet hum eerelijk draagen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.1	Mijn looze Trijntje / ik bin gelukkig dat ikje hier dus vroeg by de deur vindt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.2	Oene zel hier strak koomen / om te zien of jou vrou hem / of my bemint .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.3	Hier is et vaatje mit wijn / daer ik mit Fijtje flus van heb esprooken : De Pachters binnen men achter et gat ; want ik heb et eslooken ; Daerom verschuilt et .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1091.s.4	ik vertrek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1095.s.1	Wie was daer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1099.s.1	Juffrou / Ritsaart brocht dit vaatje mit wijn / En hy liep voort wech : want Oene / zeyde hy / zou hier dadelijk zijn .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1102.s.1	Krijg men speldewerks kussen / zoo zel hy me vroeg an 't werk vijnen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1105.s.1	Die niet eerlijk en is wil altijt noch eerlijk schijnen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1106.s.1	Fijtje werkt en zingt een luchtig Lietje .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1110.s.1	Nou ik de betoverde stien heb / laet ik vioele treuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1113.s.1	Holla !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1113.s.2	daer is Oene / nou moet ik wat aars neuren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.stage.1114.s.1	Zy zingt : Al eer men komt ter eeren , ziet , c.	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.1	Wel hey !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.2	wat hoor ik daer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.3	men ooren bin vol galm .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.4	Hoo / hoo / 't is Fijtje / ze zingt ien Meniste Zalm .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.5	Bazelasmanus vosemecy met hondert duizent kusjes .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.6	Mijner Liede / vraagt uwer Liede / of uwer Liede op mijner Liede noch zoo verliefd vint as flusjes ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.7	Men zuikerde struifmont !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.8	men pijpknielde rijssenbry !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.9	Jou montje is econfijt mit naerze van kandy ; Daer mier / ja twiemaal mier as duizent Koningen na snakken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1125.s.10	Ik loof niet of de Beyen komen heunig op jou lipjes kakken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.1	Ik slae ien gat in den Hemel !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.2	dus op zen Italiaans ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.3	Het bientjen after uit ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.4	zoo doen de Kortezaans .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.5	Ja wel jy bint ien Giest !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1131.s.6	maer 't is ien gaaf / moetje weten / Die alle menschen niet egeben is / bokkende Bry mit Vorken te eten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1134.s.1	Wat zegje van men gang / heb ik niet ien hiel schoone tret ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1137.s.1	Jy gaet alleeveeliens as ien haan die ien vuilnis tussen zen toonen het .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1140.s.1	Zie jy ook iet in men aanzicht deur men slordigheyt verwilderen ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1143.s.1	O !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1143.s.2	neen : men hoort et op de hoek van ien brug sekreet te laeten schilderen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1146.s.1	Asje men verweende broek beziet / wordtje dan niet hiel ammereus ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1149.s.1	Buyre kijkt uit !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1149.s.2	de beuzem et ien huik op / et varken et sijn fluwiel op zen neus .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1152.s.1	Wat dunkje van men woorden / al luienze niet vermetel ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1155.s.1	Hiel weyts / dubbel ondieft / brie dingen twie schollen in ien ketel .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1158.s.1	Hoe pastme dit wammes ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1158.s.2	trouwen ik bin noch half en half ziek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1161.s.1	Et past jou aers noch aers / as ien ay op ien punt van ien piek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1164.s.1	Wat dunkje van me zwier / mach ik de ratste niet wel passeeren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1167.s.1	Ik loof niet ofje moet jou met ' et zwiet van de Stadts Straetemaakers smeeren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1170.s.1	Kom zoenme toch ien reys / zoo betaalje jou ouwe schult .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1173.s.1	Et de Vryer honger ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1173.s.2	naerzen mit Eek dat is goe zult .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1176.s.1	Voel iens hoemen pols jaagt / en hoe de zoole van men schoenen branden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.1	Jemeny Kyeren !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.2	wat ien ding is Mostert !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1179.s.3	ze bijt en et gien tanden .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1182.s.1	Hoe zoet is de jeugdt / zouje zeggen dat ik jou iens onder de kombaers hadt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1185.s.1	Dat zey de Boer ook / en hy zoendent Kalf veur zen aersgat .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1188.s.1	Zel ik jou quastige hart dan niet iens kunnen deur spitten ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1192.s.1	Jy zelt / op zeuvendalf varken nae / bezyen de zog zitten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1192.s.2	Hoor ; waer binje van daan ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1195.s.1	Ik bin van Leien van daan ; dat is genoeg vermaart .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1198.s.1	Binje van Leien van daan ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1198.s.2	jy hebt zoo veul praats dat ik wel wou dat jy hier \ van daan waart .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1201.s.1	Wensje me tot ien landtsman / zoo is men gelok al geweldig ereezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1204.s.1	Neen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1204.s.2	want datje hier van daan waart / zoo zouje me zoo lastig niet weezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1207.s.2	laet ik jou iens zoenen .	EmotionalAction_Desire
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1210.s.1	Me dunkt dat et mit jou altijdt eeve groen is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1214.s.1	Heb ik quaet in 't zin zoo moet ik niet koomen daer veul te doen is ; Ja heb ik ' er arg in / ik wil ' er ik weet niet wat op vloeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1217.s.1	Jy hebt ' er gien arg in / jy slacht Jan plomp / die at struif veur pannekoeken .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1221.s.2	Fijtje / dat jy men smart en overgroote noodt wist / Jy zout zeggen : Ritsaart / ik bin de spijker van jou doodtkist .	Emotion_Sadness_Desire_Despair
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1224.s.1	Voort / Ritsaart / voort van hier al lang enoeg staen snappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1227.s.1	Wordtje quaet ?	Emotion_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1227.s.2	zoo zel ikje mit ien mondt veur jou bakkes lappen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.1	Dat meugje jou hoeren doen ; ik bin al te eerelijke vrouw Dat ik men Oene / die ik lief heb / mit hoorens kroonen zou .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.2	Waer blijft men echte man ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1232.s.4	Ritsaart dingt nae men kuisheidt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1235.s.1	Ik wil ien schelm weeze / men wijf is de herreberg daer de deugt t'huis leit .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.2	wie vijndt ik hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.3	hy lijkt me op ien draedt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.4	Wie pokken of et is ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.5	by gort !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.6	ik weet gien raedt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1241.s.7	Is 't men Giest / zoo zel ik drae sterven : of oordeeel ik al te Janhagels ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1244.s.1	Asje jou Giest ziet / binje veeg / ja zoo veeg as ien luis tussen twie nagels .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1248.s.1	Wie raedt jou zoo stout / datje hier verschijnt in Ritsaarts gestaltenis ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1251.s.1	Wie raedt jou zo stout datje durft koomen daer de rechte Ritsaart is ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1254.s.1	Zoo jy jou mont niet snoert / ik zelje vernielen / al wasje ien van de allermeesten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1257.s.2	die t'Amsterdam van driegen sterft beluyt men mit veesten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1260.s.1	Binje men Neef ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1260.s.2	of binnenwe Breurs van iener dragt ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1263.s.1	Dat loof ik niet : want die ons allebey gelijk zou dragen / hadt te zwaar ien vragt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1266.s.1	Jou Moer pleeg die wel ier tot onzent te verkieren ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1271.s.1	Men Moer die was zoo droog as Klaasje in de Pieren ; Maar men Vaar et in zen jeugdt wel op zen Vlielandts equeest : Daerom geloof ik dat hy wel by jou Moer om ien praatje et eweest .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1274.s.1	Jy bint dan wie jy bint / ik loop om men deegen te haalen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1277.s.1	Ik leg de stien mit ' er vaert neer : want hier valt niet te draalen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.2	Oene / binje hier !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.3	men uitverkoore Lief !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1284.s.4	Ritsaart et hier eweest / die overritze Dief / En wou met al zen kracht / al zeiden ik loop hutselen / En stiet hum van men lijf / men eerbaarheydt ontfutselen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1287.s.1	Voort krijg men kortelas / zoo raakt hy op de rug .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1290.s.1	Wel wachtme hier zoo lang / men voeten zyn al vlug .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1295.s.1	Waer is de Tovenaar ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1295.s.2	hier bin ik mitmen deegen : Kom nou vry voor den dagh / ik zel jou de bek gaen veegen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1298.s.1	Wel Ritsaart / wel hoe dus ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1298.s.2	wat doeje mit et rapier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1301.s.2	Oene vijnd ik jou !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1304.s.1	Wel ja / wie zoek jy hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1308.s.1	Ik zoek men eigen zelf / die ik hier strak zag kuyeren / Zoo ik hum krijgen kan / zoo raakt hy in de luyeren .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1312.s.1	Jy had wat aars in 't sin / jy quam hier by men wijf / En zeyde elken reys : jy bint men tijt-verdrijf .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1315.s.1	't Is wonder dat jou 't hoofd van me noch niet esmeeten is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1318.s.1	Zoo geef ik jou ien tast mit ien looze mou / daer gien arm in vergeten is .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1321.s.1	Zooje niet zwijgen wil / zoo ty ik straks aan 't smijten .	EmotionalAction_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1324.s.1	Praatje wat / de honden die 't luiste blaffen die weten van gien bijten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1327.s.1	Ik zweerje by mijn kracht .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.1	Ik loofje wel / et is gien zottekal .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.2	Sou jy de Papegay niet wel of schieten met ien pampiere rottebal ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1335.s.3	Want jou Vaar et al Konstapel eweest in 't beleg van Sloten / Daer de Hertog van Pierlapon / met ien schabel door zen bil is eschoten / Toen Piet Jaep Joosten / Kees Jan Krijnen / in de Karremelkx zak / Mit ien versse pekelharing / mors et hert of stak .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1338.s.1	Wie mienje dat ik bin ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1342.s.1	De Breur van Nikodemus / Seuns Seun van Paus Jut / over Out-ooms Out-oom van Polyphemus .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.1	Hoe scheere we mekaer ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.2	Wal dat komt zeker zoet .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1347.s.3	Pas op men handen Guyt / as ik jou weer ontmoet : Maar nou moet ik de schelm iens na zen gat gaen tijen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1350.s.1	Ik raap de stien weer op / zoo kom ik niet in 't lijen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.1	Ik zie gien kortelas / noch ik bind gien rapier / Ik zoek dan waer ik zoek .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.2	hoe !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.3	Ritsaart !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1355.s.5	jy hier ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1358.s.1	De liefde jaagme hier heen / om te zien of ik jou niet kon beleezen .	Emotion_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1361.s.1	Dat mal kreupel was er krukke maken zou et beste ambacht weezen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1364.s.1	Jy moet deinken ik bin ien Koopman en ien van de beste Sinjeurs .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1367.s.1	Dat de zotten belle droegen / hoe geweldig zou et 's middags klinken op de Beurs !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1370.s.1	Laat ik jou omarmen .	EmotionalAction_Love
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.1	Ik zeg laet los / of ik zel jou uit schelden / dat de honden gien broodt van jou zellen willen eeten .	EmotionalAction_Anger
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.2	Ay me omarmen !	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1374.s.3	dat jou hooft op ien varken stont / ik zweer dat ik van men leben gien spek zou eeten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1379.s.1	Wel spijtige pry / dat jou hooft boven de deur van ien wijnkelder quam te staen / De pachters zouwen / al zagenze sluiken / van schrik niet in de kelder durven gaen .	Fear_Emotion
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1382.s.1	Waer komje van daan / datje dus praat ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1385.s.1	Ik kom uit het Westen .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1389.s.1	Ik hoor wel an jou malle propoosten / Datje uit et Westen quaamt : want de Wijfen quamen uit et Oosten .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1392.s.1	Jy zelt jou goedt wel van de weeskamer krijgen : want jy bint mondigh / verstaeje dat wel Fy ?	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1395.s.1	Ik wou jou niet zoenen al kakte jy koopere potten mit gouwe hengelesen / en vol rijsenbry .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1398.s.1	Jy bint ien vodt .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1401.s.1	Jou moer hiel wel ien hoerhuis .	None
vos_002kluc01_01.TEI.2.text.body.div.div.sp.1404.s.1	Dat liegen / zweer ik / zel jou rouwen .	None
