rivi001vero01_01.TEI.2.text.body.div.head.230.s.1	De verovering van den Briel , Of grondlegging der Batavische vryheid .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1395.s.4	Ik heb gehoord , Toen ik hen buiten zag , in 't naadren deezer Poort , Die toegeslooten bleef , dat zy den Duivel riepen Ter opening , waarom al de onzen spoedig liepen , Gelyk ik mede deed , eer 's Geuzen Duivel kwam .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1406.s.1	De Spaansche hebben hem tot helper , en de stam Van Alva is uit Hel en Afgrond voortgekomen !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1406.s.2	Maar al 't geroep dat gy van Duivel hebt vernomen , Is enkel maar de naam van een ' heldhaftig ' Man , Een ' Krygsheld van den Prins , een ' Geus , die 's Paussen Ban , En Bloedraad , Alvaas trotsch , 't geweld der Buitenlandren , En dat van allen dwang , met zyne medestandren , Voor ons bevechten zal .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1410.s.1	Zoo is 't maar beuzlaary ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1416.s.1	Voorzeker , anders niet .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1416.s.2	Wanneer gy van naby Dien Duivel kennen zult , die zich alom hoort roemen Als Krygsheld vanden Prins , zult gy hem Engel noemen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1419.s.1	Kornelia , terwyl men de trom roert .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1421.s.1	Wat of dat weezen mag ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1421.s.2	Ik hoor de trommel slaan !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1424.s.1	Koppestok , achterwaards naar binnen ziende .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1433.s.1	Wat zou dat zyn ; Treslong voert zyn Soldaaten aan , En vander Mark komt meê van de andre zyde naadren .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1432.s.1	Onder een geduurig Krygsgerucht , geschreeuw en gejuich , trekken Vander Mark , van de eene , en Treslong , van de andere zyde , op het Tooneel , hebbende ieder Matroozen en Krygsvolk achter zich ; doch de Burgeren , Vrouwen , Boeren en Kinderen , voegen zich op den voorgrond , voor het andere Gevolg .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1439.s.1	Vander Mark , Entes , Treslong , De Ryk , Koppestok , Rochus , Philipszoon , Elizabeth , Kornelia , Frederik , Maria , Gevolg van Mannen , Vrouwen , Boeren , Kinderen , Edelen , Matroozen , en Soldaaten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1442.s.1	Vander Mark , tegen het Oorlogsvolk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1463.s.1	Myn Vrienden , gy kunt thans een ' goeden roof vergaadren ; Behoudens dat gy hier de Burgery niet schaad Gy moogt de Geestlykheid vervolgen met uw ' haat , En 't Kerk - en Kloostergoed in onze Schepen laaden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1463.s.2	Gy Hedding , d'Ovelens en Vlierhop , zult de schaden Der Burgeren verhoên .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1463.s.3	Van Warmont , Thomaszoon .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1463.s.4	Van Sweten en van Vliet , zyn met hun volk geboôn De Posten deezer Stad naauwkeurig te bezetten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1463.s.5	Gaat , Burgers , naar uw huis , op uwe goedren letten ; Want de uitgeweekenen het hunne werdt door my Verbeurd verklaard ; maar elk die treedt op onze zy ' Heeft aan de Hoofdwagt zelfs zyn ' naam maar op te geeven , By Hopman Looy , daar hy als Vriend wordt opgeschreeven , Om deelgenoot te zyn van ons en onzen buit .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1448.s.1	Matroozen en Soldaaten binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1454.s.1	Drie Edelen binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1462.s.1	Burgers , Vrouwen , Boeren en Kindren binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.head.1466.s.1	Agtste Tooneel .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1469.s.1	Vander Mark , Entes , Treslong , de Ryk , Duivenvoorde , Gevolg van Edelen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1472.s.1	Treslong , aan Vander Mark , Duivenvoorde de toonende .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1477.s.1	Rentmeester Duiven voorde , alreeds ter Zuidpoorte uit , En op de vlucht gegaan , verzogt ik weêr te keeren ; Gelyk gy ziet dat hy gedaan heeft ; en veel ' Heeren Van de oude - en niuwe - wet bragt hy aan onzen kant .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1484.s.1	Dus toont hy zyne vlyt , ten dienst van 't Vaderland ; Zoo worden wy gestyfd door meerder Prinsgezinden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1484.s.2	Ga , yvraar onzer zaak , navorschen hoe veel ' vrinden 't Verovren van den Briel aan ons heeft toegebragt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1490.s.1	Nu elk uit dit begin een wenschlyk eind verwagt , Zal 't allergrootst getal der hier gebleeven ' menschen Haast voor Oranje zyn .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1497.s.1	Wie zou niet liever wenschen Den Koning en den Prins getrouw te weezen , dan 't Uitlandige geweld en dat van een ' Tyran ?	Emotion_Desire
rivi001vero01_01.TEI.2.text.body.div.div.sp.1497.s.2	Wie zou zyn eigen nut dus uit het oog verliezen ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1501.s.1	Voldoe dan ons verzoek .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1503.s.1	Duiven voorde .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1507.s.1	Na eens uw zy ' te kiezen , Blyft , tot des Prinssen dienst , myn hulp u toegezegd , Terwyl gy , in zyn ' naam , der Vryheids gronding legt .	None
rivi001vero01_01.TEI.2.text.body.div.div.head.1510.s.1	Negende tooneel .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1513.s.1	Vander Mark , Entes , Treslong , de Ryk , Gevolg van Edelen , Matroozen en Soldaaten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1516.s.1	Vander Mark , terwyl de zynen bezig zyn den buit over het Tooneel , en als naar de Schepen , te brengen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1526.s.1	Wy zien ons volk den roof in onze Schepen draagen ; Daar 't houte beeld werk thans aanstukken wordt geslagen , En dat van steen niet min verbrysling ondergaat : 't Niet waardig schilder werk en onnut Kerksieraad , Doen wy geheel en al in flenteren hervormen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1526.s.2	Ik zie met Zielsvermaak het driftig beeldenstormen En Altaar breeken aan !	Joy_Emotion_BodilyProcess_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.1526.s.3	waar 't Geestelyk geklag , Geprevel en geschrei , myne ooren kittlen mag , Daar baade ik me in een zee van allerlei genoegen .	Joy_Emotion_BodilyProcess_Sadness
rivi001vero01_01.TEI.2.text.body.div.div.sp.1532.s.1	De Burgers zullen zich niet by de plondraars voegen ; Der Kerkenschendery behaagt niet algemeen , Maar baart in veeler hart , spyt , afkeer en geween .	Emotion_BodyPart_BodilyProcess_Dissapointment_Sadness_Disgust_Benevolence
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.1	Wat winsten trekken wy van't breeken en verscheuren ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.2	Wat voordeel geeft het ons dat medeburgers treuren , Om 't laf verbryzelen van kalk , van hout en steen ?	Emotion_Sadness
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.3	Dat wy juweelen , goud - en zilverwerk byeen Vergaêrden , en 't metaal , zoo koper , loot , als yzer , Gebruikten t ' onzen dienst , wy deeden waarlyk wyzer , En zouden de andere gezindheên niet in 't hart Van ons vervreemden doen .	Emotion_Disgust
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.4	Oranje hoort met smart Zulk ongebonden werk , en zou het gaarn beletten , Om al het Neêrlandsch volk op Alva aan te zetten .	Emotion_Sadness
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.5	Laat elks gevoelen vry en zonder aanstoot : want Hoe eigenaartig is 't , in 't vryë Nederland , Elk aan zyn eigne keur 't geweten vry te laaten !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1549.s.6	Geen dwang vest ooit met vrucht zyn ' Troon in vryë staaten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1555.s.1	Men moet de Geestlykheid betaalen voor den hoon Ons eertyds aangedaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1560.s.1	Geef dan rechtvaardig loon Aan dien meest schuldig zyn .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1564.s.1	Zy zyn al t ' saamen schuldig .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1568.s.1	En echter maakt haar straf de Roomschen ongeduldig .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1572.s.1	Zy zyn toch altemaal niet even straffenswaard .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1586.s.1	Zy zyn nogtans doorgaans heerszuchtig in den aart , En durven op 't gezag der Opperheeren smaalen ; Geen Wolf is zoo gezet op telkens roof te haalen , Als 't gros dier Geestlykheid , wier hart van eigenbaat , Van hoogmoed , schraapzucht , toorn en wraaklust zwanger gaat ; Wie haar slechts tegenspreekt of fouten aan durft toonen , Wordt Ketter , Geus of schelm , onwaardig te verschoonen , En't Zwaard , of wel de Koord , of loutring door het Vuur , Wordt straks zyn deel ; haar wraak staat vaster dan een muur Van 't allersterkst metaal en yzer t'saam geklonken ; En zou dit doen ons hart tot weêr wraak niet ontvonken !	Emotion_Greed_BodyPart_BodilyProcess_Anger_Vindictiveness
rivi001vero01_01.TEI.2.text.body.div.div.sp.1590.s.1	't Zal ons zelfs dienstig zyn zachtzinnig voort te gaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1597.s.1	Wanneer het alles hier in vuur en vlam zal staan , Kan hy die't met haar houdt in deezen puinhoop blyven , Of elders gaan : dat elk , wien ons belang wil styven , Zyn afgebrande Stad vergeete op onze Vloot .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1601.s.1	Wat 's dit gezegt !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1607.s.1	Ik wil dat Brielle straks , ontbloot Van zyn vervoerbaar goed , zal door den brand verteeren ,	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1611.s.1	Spreekt gy in ernst !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1615.s.1	ô Ja .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1641.s.1	Wanneer wy ooit begeeren Ons zelfs te vestigen op Hollands grond , alwaar Wy veilig kunnen zyn voor d ' aanval en 't gevaar , Waarmeê Tolede ons dreigt , en daar hy is te stuiten , Daar onze watermagt gelukkig kan vrybuiten , 't Is hier , 't is in den Briel en 't Brielsche Landgebied : De mond der Maas , dien gy hier open gaapen ziet , Wordt aan den Zuiderkant genoegzaam digt geslooten , Hier moogen wy de hulp van onze Bondgenooten Verwagten ; ja , men kan alhier hunn ' onderstand Ontvangen , en hen weêr , te water en te land , Wanneer zulks wordt vereischt , gemaklyk ondersteunen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1641.s.2	Vrouw Fama zal den lof van ons door 't Land doen dreunen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1641.s.3	Zoo wy ons hier met kracht versterken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1641.s.4	Al wie vreest Voor Alvaas haat , door hem gebannen is geweest , En 't Vaderland bemindt , zal zich , op die geruchten , Begeeven aan dit oord en zynen dwang ontvluchten : Dus wordt ons dagelyks ver meerdering van magt , Van helpers en van goed , blyhartig , toegebragt .	Emotion_Hatred_Love
rivi001vero01_01.TEI.2.text.body.div.div.sp.1641.s.5	Maar zoo wy deeze Plaats verbranden of bederven , Dan zullen wy altoos als balling moeten zwerven ; Geen Burger zal ons weêr ontvangen in zyn Stad , Wordt eenmaal onze naam met zulk een vlek bekladt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1667.s.1	Treslong begrypt dit wel .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1667.s.2	't Waare al te snood misdreeven , Eene ongegronde vrees zoo laf gehoor te geeven , Dat we een gelegenheid van zulk een groot belang Ontslippen lieten ; neen , wy moeten , buiten dwang , Dit Eiland noch de Stad begeeven of verlaaten : Zulk aarslen zou gewis ons Zeevolk en Soldaaten Verflaauwen doen in moed , en brengen ons in haat Van onzen Landgenoot : geen Neêrlands onderzaat Die dees vertwyffeling en lafheid niet zou vloeken .	Suspicion_Fear_Emotion_Hatred
rivi001vero01_01.TEI.2.text.body.div.div.sp.1667.s.3	Wy moeten nu veeleer , met allen yver , zoeken Ons te bevestigen .	Emotion_Dedication
rivi001vero01_01.TEI.2.text.body.div.div.sp.1667.s.4	Wy staan hier met den voet Op Hollands drempel vast , indien wy maar , vol moed En heldendapperheid , dit voordeel kloek bewaaren , Houdt hier de teugelstreng , ten geessel der Barbaaren , En onderstand van hen , die , hoop - en ademloos , De hulp van onzen kant verlooren voor altoos , Zoo wy , nu ons 't geluk als in den mond komt loopen , Dit voordeel met den voet verschopten .	Emotion_Hope
rivi001vero01_01.TEI.2.text.body.div.div.sp.1667.s.5	Laat ons hoopen , Na den Oranje vorst des kundschap is gedaan , Dat ons die Held terstond kloek moedig by zal staan ; Geen aarsling heeft hem ooit 's volks welzyn doen vergeeten ; Geen misslag van gewigt werdt ooit dien Prins geweeren .	Emotion_Hope
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.1	Voor my , 'k heb menigmaal gebeden , slechts op 't strand , Een Graf , voor 't koud gebeente , in 't lieve Vaderland Te vinden ; maar , ô vreugd !	Joy_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.2	nu zal 't my in de wallen Van een dier Steden zelf , naar wensch , te beurt te vallen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.3	Komt laaten wy de Vest versterken ; laaten wy Niet vreezen voor 't geweld .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.4	Verkies nu rasch , of gy Als bloodaards sterven wilt , van wien men zal verhaalen : Zy , die den trotschen waan van Alva deedden daalen , Wanneer , met 's Burgers wil , het Eiland van den Briel , En deeze schoone Stad , in hunne handen viel , Waardoor het Slot des Lands met een viel in hun handen , Versmeetten roeke loos zyn ' Sleutel , door 't verbranden Der Stad , wier Burgery , ter Geuzen hulp gereed , Gestort is in 't bederf van die zy bystand deedt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.5	Uit zulk eene over maat van bloheid zal men hooren , Dat grooter overmaat van opspraak wordt geboren .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.6	Of wilt gy dat men zal vermelden tot uw ' lof : Twee honderd vyftig man , door list van 't Spaansche Hof , Het Britsche Ryk ontzegt , met vierent wintig Schepen , Zyn aangeland te Brielle en hebben 't aangegreepen , Ja 't Eiland en zyn Stad niet enkel overheerd , Maar in 't vervolg van daar den aanval afgekeerd Van Hertog Ferdinand en al zyn medestanders ; Dien toomeloozen hoop van In - en Buitenlanders , Verlooren moed en kracht ; daar de eer en yverzucht In 't edel Neêrlands volk , door 't loffelyk gerucht Van Lumeys heldendaên , zoo wonderbaar herleefdden , Dat , door hun braaf bedryf , de Kastiljaanen beefdden .	Fear_Honor_Emotion_BodilyProcess_Dedication
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.7	Aldus heeft vander Mark dien hoeksteen van het Land Gevestigd , in den Briel , waarop der vryën hand , Door Nassauws vlyt beweegt , het Staatsgebouw volmaaktte , Waarin een ' vryën Staataltoos voor 't wel zyn waaktte , En nog blyft waakende , voor 't vryë Nederland , Ja daar de Vryheid zelf bestierd der Staaten hand En haare woonplaats houdt ; terwyl de Oranje bladen Aan Takken van dien Stam , voor allerhande schaden Van 't een en ander Kruis en hinderende Zon , De Maagd beschaduuwde en altoos beschutten kon ' !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1711.s.8	Wie zou , om na zyn ' dood dus eeuwiglyk te leeven , Niet duizendmaal voor de eer dier daaden 't leevengeeven !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1716.s.1	Maar wy zyn veels te zwak , te weinig in getal , Tot het verde ligen van Eiland , Stad en Wal .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1720.s.1	De Burgers zullen ons voorzeker bystand bieden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1724.s.1	Men kan zich niet gerust vertrouwen op die lieden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1729.s.1	Zoo slechts een deel van hen vrywillig medewerkt , Zien wy in weinig tyds den muur genoeg versterkt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1734.s.1	Hoe keeren wy van hier de Spaansche Legerbenden Die Alva en Bossu ons op den hals zal zenden ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1742.s.1	Wy , die de menigten der Spanjaards nimmermeer Ontzagen , zouden nu , ontbloot van schaamte en eer , In een bemuurde Stad , die saamgeraapte magten Ontwyken , en hun komst niet moedig durven wagten !	Honor_Emotion_Awe
rivi001vero01_01.TEI.2.text.body.div.div.sp.1746.s.1	Ons hart heeft nooit voorheen die laffe vrees gevoed .	Fear_Emotion_BodyPart
rivi001vero01_01.TEI.2.text.body.div.div.sp.1760.s.1	Dat nooit hun groot getal vermindere onzen moed .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1760.s.2	Wy willen nu niet meêr hun vluchtelingen tellen , Maar toeslaan in den hoop en hem ter aarde vellen .	Emotion_Hope
rivi001vero01_01.TEI.2.text.body.div.div.sp.1760.s.3	Dat elk het Vaderland strekt ten Aristides , Timoleon , Tyrteus , Locrens , Themistokles , Ten Cocles , Scevola en Fabius , wier daaden Huns vyands overmagt verachtten en versmaadden .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1760.s.4	Daar nu Miltiades voor onzen Vlootvoogdt zwicht , En Brutus zwaarste deugd Oranjes weegt te ligt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1760.s.5	Moet geen van ons voor Griek - of Roomsche helden wyken , Maar ook hun ouden roem voor d ' onzen doen bezwyken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1763.s.1	Vander Mark , na eenige bedenking , tegen de zynen , tot nog met draagen van den huit bezig zynde geweest .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.1	Dat men de buit niet meer in onze Schepen laê ; Maar , met den Burger , Muur en Poort verstrerken ga .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.2	Ik ben met u getroost het uiterste af te wagten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.3	Op uwe stem Treslong , zal 't volk zyn ' pligtbetrachten .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.4	Geef ter versterking last daar gy zulks dienstig acht En stel waar 't noodig is behoorelyke wagt .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.5	Gy , Entes , laateen deel van 't grof kanon ontscheepen , En daadlyk op den wal , door onze Zeelien , sleepen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.6	Zien wy inmiddels toe waar de oopning allerbest Den vyand nuttig schynt ter nadring deezer Vest , Om die , met noodig tuig , te stoppen en te sluiten , Op dat wy , dus gedekt , den aanloop moogen stuiten , Waarmeê hy ons welhaast op 't felst bestormen zal .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1791.s.7	Ik moet zyn Hoogheid straks van dit gewenscht geval Omstandig kundschap doen , door een ' getrouwen Bode , Om zyn Doorluchtigheid tot onze hulp te noode ; Op dat die Heldt alhier betreê den eersten trap , En voorts ten zetel styg ' van 't Stedehouderschap , Met Vorstelyker glansch dan hy 't voorheen bekleedde , Eer Alva herwaards kwam en Neêrlands kluister smeedde .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1767.s.1	Edelen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1767.s.2	Matroozen , en Soldaten binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1773.s.1	Treslong , binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.stage.1777.s.1	Entes , binnen .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1793.s.1	Einde des Derden Bedryfs .	None
rivi001vero01_01.TEI.2.text.body.div.head.1797.s.1	Vierde bedryf .	None
rivi001vero01_01.TEI.2.text.body.div.sp.speaker.1801.s.1	Rochus , alleen .	None
rivi001vero01_01.TEI.2.text.body.div.sp.1824.s.1	Hoe werkzaam toont ons volk zich nu aan allen kant !	None
rivi001vero01_01.TEI.2.text.body.div.sp.1824.s.2	De Vesting wordt gesterkt , en met geschut beplant ; Op dat de tyranny voor haar het hoofd mag stooten , Wordt ieder open weg , ter naadring , afgeslooten , Gevuld en toegestopt met tonnen , die , vol aard ' Gestort en ingestampt , hier zyn byeen vergaêrd ; Waartoe den eigenaar zyn vaat werk zelf ontleedigt En aanbiedt , op dat Brielle aldus mag zyn verdeedigd , Ja zyne vaaten zelfs , ter plaats der vulling draagt Of aanrolt , en 't verlies daarvan veelmin beklaagt , Dan zich gelukkig acht van 't zyne wat geeven Ten beste van het Land .	None
rivi001vero01_01.TEI.2.text.body.div.sp.1824.s.3	De Vrouwen , aangedreeven Door liefde tot den Prins , zien wy haar schortekleên Ontknoopen , en , met drift , verslentren ondereen , Om van de ontweefde draên vervolgens lont te draaijen ; Men ziet den grond met schroot van yzer werk bezaaijen , En 't buskruid brengt men ook van alle zyden aan , Om , als de Spanjaard komt , het schietgeweer te laên .	Emotion_BodilyProcess_Love_Dedication
rivi001vero01_01.TEI.2.text.body.div.sp.1824.s.4	Dus heeft Graaf vander Mark geen reden van te klaagen , Dat zich de Burgery niet yvrig heeft gedraagen ; Wen haar Oranjes deugd in 't hart geschreeven staat , En nooit dan door den dood uit haar gedachten gaat .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1827.s.1	Treslong , Rochus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1830.s.1	Rochus , Treslong tegen gaande .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1835.s.1	Wat dunkt u nu Mynheer , van onze Stedelingen ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1835.s.2	Of ziet gy nu niet klaar dat men u by zal springen Op 's vyands nadering ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1835.s.3	daar heden Vrouw en Man , Voor u en voor Lumey , reeds doen wat ieder kan ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1840.s.1	Wy zien dit duidelyk .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1840.s.2	Maar 'k moet u nog iets vraagen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1844.s.1	Wel wat , Mynheer ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1850.s.1	Wanneer de Spanjaard op komt dagen , Of dan door watervloed , geen groote hindernis , Ter aankomst deezer Stad , in 't Land , te maaken is ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1855.s.1	Dat kan ik zelf wel doen , en alle binnenwegen Bederven als ik wil .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1859.s.1	Gy zelf !	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1864.s.1	Zyt niet verlegen ; Ik weet daartoe den weg .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1868.s.1	Maar kan dit rasch geschien ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1878.s.1	Ja , in een oogenblik .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1878.s.2	Gy hebt maar te gebiên , En ik , zoo 't noodig word , hak Nieuwlands Sluisken open , Waar door 't benedens dyks geheel zal onder loopen , En hier het laage Land , in eenen waterplas Verkeerd , ongangbaar wordt , door modder , slykendras ; Dus blyft de hoogen dyk dan enkel te betreeden Ter naadring deezer Vest .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1883.s.1	Ga heen , verhaast uw schreeden , En laat het water in .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1890.s.1	Dit is alsnog te vroeg : Na 's vyands landing zelf heb ik nog tyds genoeg , Om hem , 't onverwagtsten spoedigst , te verrasschen , En te bedremmelen in zoo veel ' waterplassen .	None
rivi001vero01_01.TEI.2.text.body.div.div.stage.1895.s.1	Vander Mark , Treslong , Rochus .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1898.s.1	Vander Mark , Treslong by de hand neemende , en met hem ter zyde treedende .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1914.s.1	Bossu , naar 't schynt , voor ons en voor dit oord bevreesd , Is , met tien vaanen volks , in aantogt reeds geweest , Om ons by Rotterdam , of Dort , of Sluis , in 't landden Te stuiten ; mogelyk heeft hy aan alle schandden Gedacht , die Brederode aan Maximiliaan , Weleer , in deeze streek , zoo dikwerf heeft gedaan ; Want onzen wil alhier heeft hy niet kunnen weeten , Daar wy door weêr en wind zyn aan dit strand gesmeeten : Hoe 't zy , ik hoor dat hy van Utrecht op Schiedam Getrokken is , van waar hy 't noodig Vaartuig nam , En thans op Maaslandsluis reeds over is gevaaren .	Fear_Emotion
rivi001vero01_01.TEI.2.text.body.div.div.sp.1914.s.2	Ik gaf aan Koppestok bevel om deeze maaren , Van Simonsz , Fokke en Bruin , verzeld , straks na te gaan ; Gelyk zy heden doen , en alles gade slaan , In een snelzeilend Jacht , dat Voorne is om geloopen .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1917.s.1	Treslong , op Rochus wyzende .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1923.s.1	Wy kunnen zeer veel goeds van deezen Burger hoopen : Hy is recht Prinsgezind en een doorkundig man , Die hier al 't laage Land met water vullen kan : Doet gy slechts Nieuwlands Dyk met grof kanon bestryken , En wy , wy zullen hier de Spanjaards af doen wyken .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.speaker.1926.s.1	Vander Mark , naar Rochus gaande .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1928.s.1	Zult gy ons zulken dienst bewyzen kunnen ?	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1936.s.2	Mynheer , ik kan en zal zulks doen , om de ongenaê Dier Beulen ook te ontgaan .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1936.s.3	Maarzoo 'k , aan onze zyden , Van u verwerven mogt een weinig medelyden Voor ongelukkigen , 't was my zeer aangenaam .	Joy_Emotion_Compassion
rivi001vero01_01.TEI.2.text.body.div.div.sp.1941.s.1	Zoo 't in myn magt staat , spreek .	None
rivi001vero01_01.TEI.2.text.body.div.div.sp.1947.s.1	Ik weet gy zyt bekwaam 't Moed willig Oorlogsvolk , op Geestlyke Persoonen , Te teuglen in 't woên .	EmotionalAction_Anger
rivi001vero01_01.TEI.2.text.body.div.div.sp.1953.s.1	Hoe , zou ik zelf verschoonen Een haatelyk gespan , dat , trosch en wreed van aart , Ons overal vervolgt en dood en wonden baart !	None
