bidl001nede01_01.TEI.2.text.body.div.head.138.s.1	De muitery en nederlaag van Midas , Of koning onverstand .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1320.s.1	Nieuwsgierigheid , Apollo , Zanggodinnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.1	LAng leef der konsten Voogd , lang leefhet Negental Der Zanggodinnen ; 't leed en dreigend ongeval Der Muit'ren is gedempt ; men zinge zegezangen , Om Reden vol van deugd metblyde groet te ontfangen .	Joy_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1336.s.2	Dat nu 't behoorlyk licht van uw ' vergode zon , Parnas vergulde , en schitt're in 't nat der hengste bron , Om met versterkten glans de waereld aan te zeggen , Dat Koning Onverstand den staf staat neêr te leggen . 'K heb , als een reiziger , elks oorlogs magt gezien , Hoe Reden , Wakkerheid , en Recht uw volk gebiên , Hoe stoutheid en beleid zich elk om 't braafste kweeten ; Oprechtheid stand hield , en bedrog wierd neêrgesmeeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1341.s.1	Hoe deed zich 't leger op der vyanden ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1341.s.2	hoe droeg Myn Veldheer Reden zich ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.1	Zo dra hy opkwam , joeg Hy hen den doodschrik aan .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.2	Op 't klink en der trompetten Van lust , en naarstigheid , beval hy 't heir te zetten , In zyn ' slagordening , en wachte 't leger af Der Muitelingen , dat zich breet op 't veld begaf .	Emotion_Desire_Annoyance
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.3	Trompetter Blaaskaak liet zich boven and'ren hooren ; De Trommel van kwaasnap vervulde alom elks ooren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.4	Hun legerkreet was , sla Apol ten zangberg uit !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.5	De dolle Onweetenheid , wie nu geen reden stuit , Hield voor de bende stand , en stutte d'Ezelstandert Als Veldheer .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.6	Nijd in schijn van Weetenschap veranderd , Gedroeg zich als Heraut , en las de wetten af , Die Koning Midas aan dit vliegend leger gaf , Om op Geleerdheid , Kunst , en Kennis toe te springen , De Wysheid , Deugd , en Eer , ter waereld uit te dringen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1363.s.7	Wie zich in dienst begaf , wiert tot zyn troon geleid Door Onbeschaamdheid , die als Zedemeester vleid , Al die vervremt van roem , alleen hun wel zyn stellen , In schriften weg te doen , en dieze schryft te kwellen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1365.s.1	Apollo	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1367.s.1	Wien bragt hy ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1367.s.2	want ik kan de meesten niet , in 't veld ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.1	Hy onder schraagde in 't eerst zyn haat , en dol geweld Met volk , wien eigen liefde in t ' hart stond opgeblaazen , Als zy hun eerste schrift gedrukt voor vrinden laazen , Die onvoorzichtig om te voeden deeze vlam , Hen preezen , daar terstond de hovaardy door kwam , Die hen verhinderd heeft in uwe gunst te raaken .	Emotion_Hatred_BodyPart_BodilyProcess_Love_Pride
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.2	Maar dit bragt weinig aan , nu diend hem at wat taken , Verfoeijen , schreeuwen , of maar achterklappen kan .	EmotionalAction_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.3	Die overlast durft doen aan een geletterd man , Of vrouw , werd op een plaats van eere in 't heir ontfangen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.4	Men weet , wat ieder voor een schimpdicht moet erlangen .	Emotion_Desire
bidl001nede01_01.TEI.2.text.body.div.div.sp.1386.s.5	Die wat in 't drukken smoord , of 't handschrift van iets goeds Vernielen kan , werd voort met vreugd ' , en veel gestoets , Het leger door geleid , gekroond met netelstruiken , En tot den middernacht getoetst met volle kruiken .	Joy_Emotion_EmotionalAction_Other
bidl001nede01_01.TEI.2.text.body.div.div.sp.1390.s.1	Hoe is hunne oeffening der letter waap'nen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.1	Vremt ; Want wijl geen zedevorm hun wilde zinnen temt , En alderhande slag van Geesten by hem schoolen , Staat ligt te giszen , hoe die letterhelden doolen , Daar ieder meester van een onbeschaamde tong Durft zeggen , dat hem haat , of wijn , te zeggen dwong .	Emotion_Hatred
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.2	Daar de een den ander prijst , daar tien te zaamen schryven , En geen van al iets groots , kan in zijn ' konst bedryven .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.3	Nog zyn'er onder , die aan d ' and'ren hoop te kloek , Zo dra zy eenig vaars , den maak'ren om den hoek Verasschen , dit voor 't hunne in alle plaatsen veilen , Dan twist men om den roem , die zwaarlijk valt te deilen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1407.s.4	Ten zy de goede wil misschien ook dit verdiend , Dat ook de rijmkonst , botte , en booze heeft te vriend .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1411.s.1	Hoe ging de Veldslag toe ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1413.s.1	Nieuwschierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.1	Zo dra uw rechter vleugel , De ligte benden , die met losgelaaten teugel Verscheenen , naakte , ontviel haar 't hart , de likkevaan ...	Fear_BodyPart_BodilyProcess
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.2	Maar 'k hoor een zegekreet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.3	Daar komt uw Veldheer aan . 'T past hem te ontvouwen , hoe uw vyand wierd geslagen , 'K zie hunn ' standaarden , en verwonne wapens draagen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1422.s.4	Een hoop gevangens volgt .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1426.s.1	Men tree hem te gemoet .	None
bidl001nede01_01.TEI.2.text.body.div.div.head.1428.s.1	Derde Tooneel .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.1	Reden met zyn Gevolg , en Zoldaaten , Wakkerheid , Voorzorg , Recht , en anderen , draagende gewonne wapens , en standaarden .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.2	Onweetenheid , Wildzang , Drekvlieg , Boeple , Speldezoeker , Belachal , Sprinkhaan , Krygsgevangenen .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1438.s.3	Apollo , de Zanggodinnen , Nieuwsgierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1444.s.1	BEroemde Veldheer , en gy Helden , weest gegroet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1444.s.2	My lust in 't breede nu den letterstryd te hooren , En wien gy dus geboeid , den zangberg brengt te vooren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1450.s.1	De ligte bende liep in 't eerste van den slag , Terwyl Ervarenheid , die op haar luimen lag Haar nazette , en ontwrong dit roode legerteken .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1452.s.1	Werd vertoond een rood Vaandel , waar in kannen , en glazen , en toebaks pypen in geschilderd zyn .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1454.s.1	Met dit byschritt : Studia & mores convenienter eunt .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.1	Dit rot bestond uit hen , die meêr in kroezen keeke Dan boeken ; uit een tal steen-slypers , en een hoop Van helden .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.2	by wien eed , en woorden zyn te koop ; Uit ligte vinken .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.3	en baldadige eere schenners , Uit losze zielen .	None
bidl001nede01_01.TEI.2.text.body.div.div.lg.1454.s.4	en bedurve geeste kenners .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1463.s.1	Een schoone bende om hand aan letteren te slaan ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1468.s.1	De Wakkerheid , myn steun , ontrok hen deeze vaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1470.s.1	Een half groen en geel Vaandel , waar in een Narrekap geschildert staat .	None
bidl001nede01_01.TEI.2.text.body.div.div.stage.1473.s.1	Met het opschrift : Cubiculum Locandum , op een Uylenhoofd met bellen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1477.s.1	De kleur geeft geest en kracht van 't Regement te kennen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.1	Hier onder dienden als geleerde , al die met pennen , Papier , en boeken , inkt en schritten om moet gaan , Papierverkoopers , en die 't werk des druks verstaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.2	Ook die de stad alleen met uitgebraakte prullen , Van lietjes , loopjens , en verboden rymtjes vullen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.3	Ook zag men reien , welke uit volk bestooden , dat Door spel en ledigheid zich zelf vergeeten had .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1491.s.4	De voortocht van dit rot , bestond uit arge zielen ; Die de onervarene lang voor Poeëten hielen , Maar wel by my bekend , nooit wisten wat het was , Wanneer men hen een vaars of schrift te vooren las .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1495.s.1	Wie voerde deeze vaan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.1	De vendrig Onbezonnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.2	Zie hier den Hoofd-standaard van 't Muitend heit gewonnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1506.s.3	En stoute Onweetenheid , wien deeze is toebetrouwt , In uw geweld gebragt .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1501.s.1	Een groote blaanwe standaard vaan , waar in een Kakstoel met Rinkels geschildert staat .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1503.s.1	Met dit opichrift : Plus Ultra .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1511.s.1	Zo gy uw woord my houwd ; Heeft owe Koning op myn leeven niet te zeggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1517.s.1	Gy zult haast weeten , wat Apol u toe zal leggen , Tot straf van uw bedryf .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1521.s.1	Waar houd zich uwe Heer ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1525.s.1	Op Konst-verdriet zyn hof .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1530.s.1	Is Nijd nog als wel eêr By hem in aanzien ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1538.s.1	En Haat ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1542.s.1	Meêr als voor deezen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1546.s.1	En Achterklap ?!	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1550.s.1	Die kan daar leeven zonder vreezen .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1554.s.1	Wie werft hy ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1558.s.1	Die hy ken , ook ken ik ze allen niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1563.s.1	Dat mislijk schepsel , dat gy in het midden ziet , Heeft hen voor spie gediend , dat zal wel alles weeten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1567.s.1	Hy ziet'er lelijk uit .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1567.s.2	Zeg , hoe zyt gy geheeten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.1	'K heet schoon voor 't oog , of schijn bedriegt .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.2	Belachal , die steeds overvliegd Van vrind tot vyand , en van deezen Tot vrinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.3	Vaak gevloekt , gepreezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1580.s.4	Heer Koning , zo ik vry mag gaan Van straf , en schand , zult gy verstaan Al onzen toeleg , en wat deeze Voor helden zyn , die als verweezen , Als onbeschoste buffels staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1585.s.1	Wel nu , vang uw ' vertelling aan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1585.s.2	Hoe leeft Vorst Midas , met wat vrinden ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.1	Meest zal m'er Haat en Nijd wel vinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.2	Hy spild veel geld , veel tijd , en eer , ( Maar 't laaste heeft hy nu niet meêr ) Om zyn ' verwaantheid uit te voeren , Uw hof en landen om te roeren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.3	Maar daar hy ook met u om twist , Is , dat gy grooter Botanist Wilt weezen , als hy zich laat maaken ; En zie , je weet wel , dat zyn ' zaaken , Die Onverstand niet dulden kan ; En zo komje aan den oorlog dan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1602.s.4	Hy wil met kracht vernuftig heeten En daarom , doet hy door Poeëten Zyn naam verbreiden , dag en nacht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1606.s.1	Waar in bestaat zyn ' oorlogs magt ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1630.s.1	De magt van onze regementen Bestaat uit moeylijk zoort van venten , Uit blaffers , ramlaars , en een goed , Ik weet niet , hoe men 't noemen moet , Dat zonder taal , of kunst te kennen , Den Zangberg op , en door wil rennen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1630.s.2	Vorst Midas Onverstand , myn Heer , ( Maar 'k acht hem daar voor nu niet meêr ) Gai om dit volk wel aan te ritzen , My , 't hoofd van veel vertrouwde spitzen , Heel weinig geld ; maar vollen last , Om al die dienen wou , te gast , By dag en nacht , in 't hof te nooden ; Ik wierd op Konst-verdriet ontboden , Als ik een held te voorschijn bragt , Die maar om rymen had gedacht ; Om zulke was men meest verlegen , Die met hun ' hekeldichten , tegen Uw Veldheer Reden zouden staan ; Gelyk die gy ziet voor u staan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1634.s.1	Dat weezen kwam my meêr te vooren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1639.s.1	Hy liet zich in uw school vaak hooren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1639.s.2	Maar zie eens toe , lijkt dat geen Man ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1643.s.1	Na 't uiterlyke , ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1661.s.1	Let dan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1661.s.2	Dat weezen stil , en vroed geschaapen , Leeft even , als de onkundige apen , Hy volgt in zyn ' onnozelheid ; Al wat voor goed word voorgezeid ; Ziet hy de Jagers de oogen wasschen , Hy valt terstont ook aan het plassen , Niet denkende op het geen hy vind , Wascht hy met lym zyne oogen blind , En moet bedroogen , door hun ' laagen Voorts leeven na hun welbehaagen , Hy schrijft al wat Vorst Midas wil , Of houd zich vreedzaam , vroom , en stil , Ja zelfs gevangen van zyn ' heeren , Meent hy hen veel te kunnen leeren .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1666.s.1	Beschrijf hem , die zo stout my onder de oogen treed , Al morrende op zyn volk	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1669.s.1	Onweetenheid , tegen eenige Gevangenen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1673.s.1	'T was .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1673.s.2	dat gy u niet kweet , En al den legerlast , op myne en 's Koning lenden Gedeukt hebt ; ziet nu , ziet , al onzen kryg ten enden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.1	Dat groot beladen aangezicht , Dat zich wil bergen voor uw licht , Dat twiste in 't eerste van ons krygen , Ja wou voor Midas zelf niet zwygen ; Bezie zyn ' trony , z'is heel fier , Glyk een opper granadier , Hy is des Veldheers Commissaris , Der Amonitie , Secretaris Des loozen handels , kort , en dom , De roervink van den heelen drom , Een dicht vertaaler , van de speelen , Die me ons uit Vrankrijk meê komt deelen ; Toch zo , dat zo 't uw ' Wysheid ziet , Hem .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.2	en zyn vrind , den inkt verbied .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1693.s.3	Hy trekt vol moed Apollo tegen , Of spreekt , als Midas raad wil pleegen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.1	O ligt verleide !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.2	schaam u wat , Dat gy dus uit den regel spat .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.3	Wat smaad !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.5	welk een luister schenden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.6	Focy !	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1700.s.7	dat wy u niet beter kenden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1707.s.1	Nu zeg eens op , wie is die man , Die zo verheven spreeken kan , Gelijk by poozen en by nooten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1707.s.2	Die Sprinkhaan , op zyn ' mugge pooten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1716.s.1	Een Critico Pedanticus , Poëtico Politicus , Mechanico Mechinicus , Een Archiarchi Musicus ; Die spyt de Grieken , en Latynen , Geen vaars spreekt , als in drie termynen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.1	Ja , 'k ben die Man , en zeg daar by , De Faculteiten zyn in my .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.2	En vraagje , hoe de Fransche speelen , Hoe Ital ' jaanen hun ' tooneelen Verçieren ; 'k zal aan u terstond , Een antwoord geeven uit den mond Der ouden Wyzen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1728.s.3	die gesleepen , De dingen in den haak begreepen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1733.s.1	Hy luistert na zich zelf , en draait gelijk een haan , Die op het tipje van zyn ' kromste klaauw wil gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1737.s.1	Wat ampt heeft hy by u bediend ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1744.s.1	In 't eerst , als ik , Jan Almans vriend , Die als een weerhaan kraaid , En met de winden draaid ; Daar na was 't , of hy niemant kenden ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.1	Foey hen , die hunne vrinden schenden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.2	Durft gy uw aanziçht herwaarts wenden , Verachter van de gaaven , dien Ik eêr deed in uw ' schriften zien .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.3	Het overblyfzel der papieren , Daar hooge vaarsen over zwieren ; Diend , dat nu , om spijt uw gewiz ' , En lettterkunde , en wat nog is In uw vervoerden geest te roemen , Eens anders schrist en eer te doemen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.4	Kan u voorheen geëerde deugd , ( Maar ligt u die niet meerder heugd ) Den vuilen boezem niet doen blaaken ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.5	Zo denk .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.6	dat ik u eens zal raaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1763.s.7	Met geeszelingen , dat u 't hart , Lang steenen zal van wee en smart .	Emotion_BodyPart_BodilyProcess_Sadness
bidl001nede01_01.TEI.2.text.body.div.div.sp.1769.s.1	Hy leerde , als schoolvoogd , alle dagen , By torm van antwoord en van vraagen , Hoe ligt men kan voor dichter gaan .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1775.s.1	Zo is daar weinig arbeid aan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1775.s.2	Wie zyn toch deeze ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1784.s.1	Lanterfanten , Dozyn Poeëten , ligte kwanten , Vervoert door blinde hovaardy , Onmagtig om de wet , die gy Voor braave geesten hebt verkondigt , Te volgen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.1	heeft hun ' jeugd gezondigt , De laater tijd zal hen misschien , Tot beterschap het kwaad doen zien .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1791.s.2	Wie durft zo stout daar schreeuwen , trappen ?	EmotionalAction_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.1	Die zal van konst nog kennis klappen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1799.s.2	Die is voor geen Poeët bekend , Die zet uw hoofd-school overend , Met tieren , loopen , klappen , fluiten , En onrust maaken .	EmotionalAction_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1807.s.1	Zulke guiten , Schoon met een eerlijk kleed gedekt , moest yder een Als zedeschenners , sta nog zitplaats zien bekleên , Hen nergens , daar men spreekt van letteren , gehengen , Maar als beletzels van alle aandacht buiten brengen ,	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.1	Hoe heet dat ding , dat daar zo zingt ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.2	En als een graauwe krekel springt ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1813.s.3	Wat is het , of wat wil het weezen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.1	Dat moet men uit zyn leeven leezen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.2	Ook weet hy zelf niet , wat hy is ; Dat kreng heeft by de paarde pis Eens onverziens den neus gestooken , Maar nooit genuttigt , slechts gerooken , En echter wil 't , ( hoe kan 't bestaan ! ) Voor dichter by de menschen gaan , En hebbende verstand van hegen , Van link ze gangen , en bedriegen , Zo diend het als Ezopus beest Van veeren , zich van ieders geest , Die voor hem wil een dichtje maaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1830.s.3	Men noemt hem Boefje , by de snaaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1835.s.1	Wie staat daar zo gevoed en glad , Gelijk een kaarzemaakers kat ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.1	Die speeld den fynen dicht-geleerde ; Dat 's hy , wiens raad Vorst Midas eerde , Toen hy te zeer op goud gesteld , Zyn hart vond van berouw gekweld .	Emotion_BodyPart_BodilyProcess_Remorse
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.2	Die wouw een gaauwen geest weêrleggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.3	Die weet van Grieks gedicht te zeggen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.4	Die spreekt van Aristofanes , Van Eschilus , en Sotocles , Van Sirische , en Hebreuwsche schristen , Op zyn Rabyns in zin te schristen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1849.s.5	Hy hulp , als ons wat overviel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1853.s.1	Hoe is hy dan ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.speaker.1855.s.1	Belaghal .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.1	Gelijk bonfiel .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.2	Gy kunt ' er alle ding van maaken .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1860.s.3	Hy disputeert in veele zaaken , Een zaak alleen lijd geen dispuit .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1864.s.1	Te weeten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.1	Dat zyn ' kunst niet stuit .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1870.s.2	Dit 's door , en voor hem zo beweezen , Dat hy geen weêrspraak heeft te vreezen .	Fear_Emotion
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.1	Hoe is dat weezen zo verandert , en zo wild ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.2	Dien kan ik , 'k had hem reedts ter eeren trap getild .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1877.s.3	Hoe Reden , is deze ook op my , en u gebeeten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1881.s.1	O ja .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.1	Wat dolheid heeft uw ' herslènen bezeten ?	BodyPart_BodilyProcess_Despair_Anger
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.2	Ga uit myn ' oogen tot uw welbekenden plicht : Besteê uw tijd , als eêr in Treur or Heldendicht .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.3	Gedenk de gunst , die gy op heden hebt genooten , Daar veele uit deezen ; of gebannen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.4	of gestooten In boeijens hun bedrijt beklaagen zullen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.5	Gy Op hoop van beterschap , u ziet hersteld en vry .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1894.s.6	War Dolkop staat daar by de boomen ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1892.s.1	Een der Gevangen binnen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.1	Dat 's Wildzang , dienje daar ziet komen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.2	Deeze , als hem Bromius niet wiegd ; Verbaast by nacht ten bedde uit vliegd , Om hekelschrift in klad te stellen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.3	Die durft al raazende oordeel vellen , Op al wat schrijft ; terwyl men niet Een letter van zyn ' vinding ziet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.4	Die staadig zwest op zyn vertaalen , En in de taalen dom loopt dwaalen .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1912.s.5	Hy eischt ( wat is die kop op hol . ) De survivanse van Apol ; En wil , spyt wet en ondervinden , Dat u de dood eens zal verslinden .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1905.s.1	Sciolus	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1916.s.1	Schrijft hy geen kluchten ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.1	Welk een vraag ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.2	Gy kend hem niet .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.3	Ja alle daag .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.4	Hy zelf is een der wildste kluchten , Die immer harssenen ontvluchten .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1927.s.5	Hoe kijkje zo ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.stage.1925.s.1	Tegen Nieuwsgierigheid .	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.1	Kom gy hier meê ?	None
bidl001nede01_01.TEI.2.text.body.div.div.sp.1938.s.2	Gy kende nog het A B C Voorleden jaar niet , watte dingen !	None
