bred001moor01_01.TEI.2.text.body.div.div.head.3771.s.1	Namen der spellende personagien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.1	Ghy raaskalt , wel hoe nu ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.2	ick kan u niet verstaen : Waar van beticht ghy myn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10689.s.3	of wien heb ick misdaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10706.s.1	Vergroot de sonde niet , met u ontijdich lieghen , Men souw de wijsste Mensch ter werelt so bedrieghen : Ghy schenckt ons een Moris , men hadt geen achterdacht , Of sulckx als ghy spraackt so was ons voortghebracht ; Maar so wy nu bevroen en klarelijck bemercken , So ist een man gheweest an zyn schellemsche wercken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10716.s.1	Ghy liechtet stuckevleys : want ick weet seecker , dat De Schipper heeft by huer een kindt of twee ghehadt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.1	Hoe ' tis of niet en is , het werrick sal ons schrayen ; Watmen de Dochter vraecht , sy antwoort slechs met schrayen .	BodilyProcess_Sadness_Despair
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.2	De schaamt sit op haar tongh , die ' tspreken haer verbiedt .	Emotion_BodyPart_BodilyProcess_Shame
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.3	De schandt die knaacht haar hart en kluyftse met verdriet .	BodyPart_BodilyProcess_Shame_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.4	Ick sorich de Deeren sal dit al te seer inbinden , En dese Vrouw of Man is nerghens niet te vinden ; Dit doet myn vresen noch dat daerenboven , hy Int vluchten heeft ghepleeght eenighe dievery .	Fear_Worry_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.5	Ick heb een groote pleyt ter vierschaer van myn sinnen : Want ist een Vrouw gheweest , hoe souw sy dat beginnen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.6	Tis teghen de natuur : ist een Man van een swart ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.7	De vrees die souw de lust hem drijven uyt het hart .	Fear_Emotion_BodyPart_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10749.s.8	Ick weet niet hoe ick stae , so dut ick om dees schennis .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10756.s.1	Waar sal sy loopen doch ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10756.s.2	sy heeft hier gants geen kennis Ten waar sy by geval nu weer tot onsent was .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10762.s.1	Ay sietet eens ick bidts .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10767.s.1	Ick sal seecker so ras Alst my maar mog'lijck is .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10769.s.1	klaartje	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10778.s.1	Wat dunckt u myn Vriendinne ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10778.s.2	Wat sullen wy bestaen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10778.s.3	wat raadt is doch hier inne ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10778.s.4	Ick hebbe noyt ghehoort so schandelijcke daat , Die het verhalen self voor ons niet toe en laat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10794.s.1	My was wel eer geseyt ( in ick recht heb onthouwen ) Dat die Moorianen zyn genegen seer tot Vrouwen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10794.s.2	Maar oft haar hart en sin wel tochtich daar toe track , De angst voor doot of straf haar gayle lust wel brack .	Fear_Emotion_BodyPart_BodilyProcess_Love
bred001moor01_01.TEI.2.text.body.div.div.sp.10794.s.3	My quam het minste quaat niet eens in myn ghedachten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10799.s.1	Angnietje wel wie sou eens dencken om verkrachten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10807.s.1	Ja had ick dat ghedocht ick had hem wel geset Daar hy zyn ziel noch Maacht sou hebben so besmet .	None
bred001moor01_01.TEI.2.text.body.div.div.head.10809.s.1	Het vierde uytkomen , van 't vierde deel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10812.s.1	ritsart , Negra , Klaartje , Angeniet	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10819.s.1	Komt uyt ghy lelyck panckt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10819.s.2	hoe langh suldy vertoeven ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10819.s.3	Komt voort ghy bavyaan , de droes moet u bedroeven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.10821.s.1	negra	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10823.s.1	Och Heere !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10823.s.2	genaed och !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.1	swijcht , swijcht , dat is te vroech , Als u de Buel wat gispt dan ist noch tijdts ghenoech .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.2	Wat beduyt dit ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.3	secht teef !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.4	dat gy durft wederkeeren ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.5	Wat wil dit , dat ghy u verandert dus van kleeren ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.6	Angnietje !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10837.s.7	had ik noch een weynich maar ghebeydt , Sy waar ons wis ontsnapt haar vlucht was al bereydt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10841.s.1	Och heb gy daar de gast ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10846.s.1	Ick hebse al ghevonden .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10850.s.1	Och dat is wel gedaan !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10854.s.1	is hy al vast gebonden ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10861.s.1	Waar is hy ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10865.s.1	dats een vraagh !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10865.s.2	hier heb ick huer , o die !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10871.s.1	Ay Ritsart wyckt wat op , op dat ick hem besie ; Te degen int ghesicht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10881.s.1	Wel Angeniet komt hender , Besiet en oordeelt selfs , is dit de Vrouwe-schender Die t'uwent is ghebracht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10888.s.1	Wou jy ons so ontvlien ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10888.s.2	Hoe nu ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10888.s.3	ick heb dees mens myn daghen noyt ghesien !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10892.s.1	Hebdy hem noyt ghesien ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10896.s.2	het was een ander .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10903.s.1	Ick hebber anders geen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10919.s.1	' tGhelijckt niet by malkander , Wat dit is maar een fayl , d'aar was van stal , van staat Heel fier , heel fris , heel fray , en eerlijck van ghelaat : Gans voeghlijck van bestuur , en zedich van manieren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10940.s.1	Dat dunckt u , en misschien dees kleeren hem ontcieren , Want gist'ren had hy an een schoon Oostindisch kleedt , Gheschildert met een Kunst die'ck selver niet en weet , Want hoement rolt en vouwt ' tsal barsten noch verslenschen , Veel Indianen zyn kunstighe kloecke Menschen : Voorts wat het kleet angaat , dat verciert vaak de Man , Of het ontciert , naa't is den ghenen die ' theeft an : En waar sy weer ghepronckt , sy souw u licht bevallen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10984.s.1	Maar Ritsaart wat een klap ? 't ghelijckt hem niet met allen , Ghy maackt men dat niet diets , daarom so swijcht vry stil , Wat tusschen dees en die , is toch te groot verschil : Want d'andere die was int hartje van zyn Jaren , Wiens nues , wiens wangh en kin , al even kaluw waren ; Het lyf stont hem so quicx , hy had so soeten lach , Ick worde selfs schier groen als ick zyn ooghen sach Die hy wel vriendelijck verroeren kon en reppen , Dat ghy zyn aansicht saacht ghy souwter lust uyt scheppen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10984.s.2	Wat desen die is lomp , maniereloos en grof , En slaperich , en luy , en kruepel , ouwt , en of .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10984.s.3	Wiens beck en noos is plat , en van wiens dicke lippen Men eenen afval souw met een scherp schaartje knippen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10984.s.4	Haar óóghen die zyn gróót , en ' twit is Zeeltich gheel , Dat glinstert als een kat by nacht , ' tvel is ten deel Appelgraauw , en ' thayr is grijs ghelijck een Wesel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10999.s.1	Wel hey wat spul is dit ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10999.s.2	meen gy dat ick een Esel Of sulcken grooten geck , of sulcken bottert ben , Die niet weet wat hy doet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10999.s.3	noch dat ick niet en ken Wien dat ick heb ghekocht en t'uwent heb ghesonden ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.10999.s.4	Ick salt u uyt haar mondt , nu selven doen oirkonden , Komt hier , segh ick , komt hier , heb ick u niet ghekocht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11003.s.1	Ja myn Heer .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11007.s.1	' kwouw ick heur oock wat afvragen mocht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11011.s.1	Wel vraacht heur wat ghy wilt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11020.s.1	Sydy van desen daghe Tot onsent oock gheweest ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11020.s.2	Neen seyt hy op myn vraghe , Ick wist voorseeker wel dat dees het niet en waar ; En d'ander is op t'hoogst achtien oft twintich iaar Die Koenraat ' tonsent brocht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11027.s.1	Komt hier na myn begheeren : Hoe quaamdy , en van wien so kreechdy dese kleeren ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11027.s.2	Wel swijchdy nu ghy beest ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11027.s.3	en spreeck gy myn niet aan , Ghy monster van een mensch , of moet ick u wat slaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11034.s.1	Writsert quam .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11038.s.1	wie , myn broer ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11042.s.1	ja .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11046.s.1	wanneer quam hy ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11050.s.1	heden .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11055.s.1	Hoe laat wast ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11059.s.1	de kloek tien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11063.s.1	met wien ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11068.s.1	Koen wasser mede .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11073.s.1	Hebdy myn broer gekent ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11077.s.1	myn leven niet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11084.s.1	dats mis , Hoe weet ghy Meer-aap dan , dattet myn Broeder is ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11092.s.1	Koenraat gaf my dit kleet , die seyt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11096.s.1	' tis ommekomen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11103.s.1	Hy ruylde pack om pack , en heeftet myns ghenomen , En gingen't samen uyt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11107.s.1	O menschen ick wordt dol !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11118.s.1	Ben ick nu droncken , he ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11118.s.2	of heb ick myn gat vol ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11118.s.3	Nu sie jy ymmers wel dat ick niet heb gheloghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11118.s.4	Och ! ' tis maar al te waar het meysje is bedroghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11126.s.1	Wat swijght ghy malle meer !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11126.s.2	hoe komt dat ghy dus schreyt ?	BodilyProcess_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.11126.s.3	Ghelóóf gy dan so licht , wat dat dit vercken seyt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11132.s.1	Ick ghelóóf dat ick sie , laas !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11132.s.2	aande droeve dinghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11140.s.1	Komt hier , noch nader , so , wel secht myn nu geringe : Myn broeder Writsert , hoort , trock die u 't kleetjen af ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11148.s.1	Ja Heer , en dese vod hy my in mangel gaf , En hy gingh tot Moyaal .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11157.s.1	En hy gingh tot Moyaalen In u plaatse ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11161.s.1	ja heer ,	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11168.s.1	dit doet myn kennis dwaalen , Wat schelmery is dit ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11175.s.1	ghy twijffelt ymmers niet , Of dese vrouwe kracht is van u broer gheschiet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11192.s.1	Hoe sydy doch so sot dat ghy noch meucht ghelooven Dat dese Nigra praat : ick kanse niet verdooven , Ick weet nau hoe ick wil : hoort lochent het nu al , Dat ick in huer by-zyn u hier afvragen sal .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11192.s.2	Sal ick van desen dach gheen waarheyt werden vroeder ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11192.s.3	Saachdy u daghen oyt , of kendy wel myn broeder ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11196.s.1	Neen ick .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11209.s.1	nu seyt sy neen daar sy vlus anders sey .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11209.s.2	Ick sie watter of is , sy moet eens ande pley , Daar Meester Farel huer also langhe sal recken , Tot hy de waarheyt haar wel uyt de mont sal trecken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11215.s.1	Gy nyptmen , och houwt op !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11215.s.2	o myn gy doet myn sier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11221.s.1	Fluck in !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11225.s.2	o myn !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11238.s.1	' kwist niet op wat manier Dat ickt ontkomen sou dat eerelyckst souw tóónen De saak die is so vuyl ick kanse niet verschóónen : Spot met u Meester weer als hy u yet ghebiedt , Sit daar en koekeloert , en pronckter dat ghy swiet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11249.s.1	Ick wetet Klaartje so waarlijck als wy leven , Dat Koenraat Writsaart heeft dees snóótheyt ingegheven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11257.s.1	Dat gaat vast , ' tis gheschiet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11266.s.1	dats over , 't heeftet al , Ick wedt dat icket hem te pas weer brenghen sal .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11266.s.2	Maar wat dunckt u Klaartje , hoe sal ick ' tbest anlegghen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11281.s.1	Waar in Angnietje ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11281.s.2	o van Trijntje wilje segghen : Ghelaat u , recht of ghy noch nergent of en weet , Rept van het bedroch , noch van 't geweldt niet en beet : So blijft Moyaal gerust en 't meysje by haar eere .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11288.s.1	't Sal tot etter en bloedt dien Koenraat noch uytsweere !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11294.s.1	Secht die Moris is wech .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11301.s.1	Wis , dat sal ick wel doen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11309.s.1	Siet daar is Frerijck weer , dat doet my nu vermoen , Dat onse Joffrouw hier terstonden an sal wesen : Want eer ick gingh van daar , was daar een twist gheresen Tusschen den Hopman en myn Vrouw .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11316.s.1	Gaat veeghtet stof Van 't Staat-tresoor , en vóórt so wascht u Vaten of .	None
bred001moor01_01.TEI.2.text.body.div.div.head.11318.s.1	't Vijfde uytkomen , vant vierde deel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.1	STae vast als een Man , so : ick heb seecker wel stro-bienen , Ick tre sulcke kruys-treen , wel hey !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.2	springe de stienen Overeynt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.3	hoe ist hier so doncker ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.4	of ist myn oogen schult dat ick dwaal ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.5	After in myn kap , margen weerkomen , ja alst is Moyaal !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.6	Wat een Eerelijcke Juffer , wat een dappere Joncker !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.7	Hoe nouw dats dollemans praat , ick ben geen fraey droncker .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.8	Daer sinder niemes te na esproken al beter inde Stadt , Die een vaan met een toogh drincken , en in een nacht een hallifvat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.9	Ick sie'er daar wel een diel , maar ick selse niet noemen , Die voor een frayicheyt huer beestich drincken beroemen : Wat dunckje gemannen , dattet gheen rustighe baasen zyn Die onder hun drien , op een sitten , droncken twintich kannen wijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.10	Ja seker sulcke zynder al , diet huer wel hartich soude belghen , Dat sy de Oóstersche kop met geen Pomersche sluerip souwen kunnen uytswelghen , Dat is by gedt geen kinder-werck , het is een mannelijcke daat : Wat ick houw noch vuel van en man die hem op den dronck verstaat , En stadich daar by blijft , en hem niet en laat verguysen noch verbluffen : Al ben ick maar een slecht Burgher , ick souw noch voor geen Haarlemer suffen : Om d'eer van Amsterdam , daar souw ick noch al vry wat om doen , Al souw ick een water-galletje te veynster uytwerpen , of moytjes in myn schoen : Neen ick gaf het noch gheen kamp , dat hy myn braveerden of trosten , Al souwt noch sie daer , een gelach van vyfentwintich guldens kosten , Wat rydt myn dat gladde speck , ick houwt seecker met de koeck , En alsment seggen mocht , de koeck is ' tspeck nou al ver te kloeck : Al mienen de dróógers dat sy allienich ' tventje bennen , Wy hebben hier oock noch volck die lustich drincken kennen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.11	Dat bleeck wel an dat uytgelesen vaandel vanden Dam , Dat met sulcken grooten eer van't trotsche Wtrecht quam , Ghelijck als onse maats met groote smaack vertellen : Siet daarom wy Swijght Wtert voor onse Doele stellen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.12	Wat onse volck , dat is volck sy blyven even fris : Het wel drincken is een kunst die elck niet egeven is .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.13	So ick in huys quam daar sy an tafel waren geseten , Sy noode myn alle bey , wel ick gingh daar sitten eten Uyt een goet hart , 't was telckers weer an nou vryer eet / / wat : Maar die gesontheyt van zijn Excellency !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.14	o die weet / / wat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.15	Het was by get sulcken kellick met nuwe Spaensche Moskedel , Ick roock , ick proefde , ick dronckse , o myn het smaakte so wel !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.16	Dan wast met een beniste bóórtje , en dan met een Rondeeltje , Dan de Santé vande Matres , dan een klaverblaatje met een steelte , Dan konfloribus , dan met een óóchje , en dan met een Snaers , Stóót die Beker niet om vryer , wat so !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.17	veeght dat kynt zyn naers , Onthouwtje natuur niet : schiet inje rop , prop inje darmen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.18	Och docht ick hoe weynich so dencken wy nu om den Armen , Die oudt en dóóf , en slap , en sieck , en suchtich zyn ; Hoe souwen die snacken hadden sy een kroesje wijn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.19	En men ken hier op een Burghers-maeltijdt wel so veel verteeren , Daarmen 't ouwde Mannen Gasthuys me sou konnen stofferen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.20	En alsmen inde Kerck , of voor yemants duer schelt en luyt , Dan geven dese slempers wel een God helpje , of een óórtje , of een duyt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.21	Men mach wel vrolijck zyn : maar wilmen Krist'lijck leven , Men souwse noon te gast die niet weder kunnen gheven .	Joy_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.22	Of gafmen een Bancket , men hóórde ' toverschot Te deelen hier en daar , den armen om Godt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.23	Met nam den Hopman drie roemers in zyn handen , en twee in zyn armen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11525.s.24	Avous duytsch-bloet , seydy , op ' twelvaren vanden Prins van Parmen , Hy veeghdese louter uyt , en maacktese boven dicht : En trouwen , ick oock , gants lichters myn kop is so licht , Ick voeldent eerst niet , so ick noch ande tafel / / sat : Ick wasser arch op , mit dat ick somwijls een wafel / / at , Maar doe ick inde lucht quam , en wouw na huys toe gaan Ick suysebolden , en ick kon op myn biennen niet staan ; ' tVerstant wasse wech , ick knickebienden , en bleef roncken Ick heb al een poos eslaepen , en noch ben ick moytjes droncken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11531.s.1	Waar mach myn Vrouw zyn ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11549.s.2	maar wat sin gy een tas , Gy bint nou wel hellifte goelicker as gy tangsjens was : Komt hier gy katte-quaatje !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11549.s.3	gaat mitmen om ien langetje : Gy Hagedisje , gy Addertje , gy Serpentje , gy Slangetje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11563.s.1	Nu Frederijck staat stil , het !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11563.s.2	gy bint wel goet soens , Heer , hoe rydt myn ien knecht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11563.s.3	wel jou lust wel wat groens .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11576.s.1	Gy Slackje , gy Spinnetje , gy Poddetje , gy kickertje , Gy Kockedrilletje , gy Baseliskisje , gy Nickertje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11583.s.1	Fyn gesel praat gy dus als gy by jou Vrysters bent ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11583.s.2	So ist gien wonder dat gy niet an-raken kent .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11597.s.1	Gy schyt-venyntje , gy Monsterumje , gy Schorpioentje Gy Nachte-merytje , gy Gras-duyveltje , gy Griffioentje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11606.s.1	Hoe ist hier Kees-quyl ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11606.s.2	speul-op met Jan Vlassen Harp .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11615.s.1	Wel hay !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11615.s.2	moer worje quaat ?	Emotion_Anger
bred001moor01_01.TEI.2.text.body.div.div.sp.11615.s.3	so komtit jou wel scharp : Binje quaat , so blijft quaat , en loopt vry voor de pocken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11625.s.1	Nu Frederijck laet staan , nou seker sonder jocken , Nou tis hoogh genoech : en niet te veel dat is soet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11634.s.1	Ba nues , kyck moer , wel hey sy is niet welle moedt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11644.s.1	Maar Monsuer Frederijck en hebdy niet vernomen Van myn Vrouw ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11655.s.1	angnietje , is sy noch niet ekomen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11655.s.2	Dat geeft my al te vreemt : ' tis wel een uyr gheleen Dat sy van daar verliep , en liet my gants alleen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11661.s.1	Wel hoe quam dat toch by ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11666.s.1	Sy worden t'samen twistich De kapiteyn en sy ; doch sy ontsloop het listich .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11672.s.1	En gaf sy u gheen lues te volghen met een winck ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11678.s.1	Sy deed een teycken , maar wel vluchtich met een swinck .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11682.s.1	Wel was dat niet genoech ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11706.s.1	Jaat : maar ick en cont niet vatten , Den Hopman begon stracx op myn pruylend ' te pratten , Doen verstondt ick eerst recht dat sy myn schichtich wees , Want hy stiet my voor duer : ick nochterde van vrees Al wat , en ick gingh duer : daer komt de uytgelesen , Ick docht seker niet voor haar an huys te wesen .	Fear_Emotion
bred001moor01_01.TEI.2.text.body.div.div.head.11708.s.1	Het vierde deel , de sesde handelingh .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.11711.s.1	moy-aal , Frederyck , en Angniet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.11766.s.1	WArachtich ick ghelóóf dat hy hier stracx sal zyn Om met gheweldt de Maacht te rocken nu van myn : Maar dat hy komt , ick pas op hem noch op zyn gasten : Ick wouw dat hy ' thart hadt dat hy'er dorst antasten , Ick souw hem by men sier , gaan vliegen in zyn licht En krabben uyt zyn kop zyn wrevelich ghesicht .	EmotionalAction_BodyPart_Anger_Vindictiveness
bred001moor01_01.TEI.2.text.body.div.div.sp.11766.s.2	Ick sal hem met die reekx so wieck kloppen en cleunen Alsmen de stockvis doet , wie souwt verdraghen kuenen , De trotsche woorden die de rekel myn toesnaeuwt ?	EmotionalAction_Anger_Vindictiveness
bred001moor01_01.TEI.2.text.body.div.div.sp.11766.s.3	Of ick een vercken was so leydt hy staach en graeuwt , Alst nieuwers voor en komt tyt hy ant hasebassen : Soo hy myn stoot of slaat , dat mes sal op hem passen , Al ben ick maar een Vrouw , laat mynder me betien , Ick heb wel eer een man in zyn ooghen esien , Oft sulcken honts-klinck was , hoe seer oock dat hy pochten .	None
